aryne_ID,aryne_energy
aryne_7234,-1187.8514
aryne_7235,-1016.3175
aryne_7236,
aryne_7237,-582.4185
aryne_7238,-1154.7812
aryne_7239,-507.2617
aryne_7240,-410.0359
aryne_7241,-1020.1857
aryne_7242,-1016.416
aryne_7243,-1601.9535
aryne_7244,-945.0419
aryne_7245,-1249.6989
aryne_7246,-906.9276
aryne_7247,-378.0602
aryne_7248,-378.0107
aryne_7249,-693.4741
aryne_7250,-923.0154
aryne_7251,
aryne_7252,-1020.1897
aryne_7253,-489.0126
aryne_7254,-945.0121
aryne_7255,-843.9822
aryne_7256,-410.0592
aryne_7257,-409.9974
aryne_7258,-945.0219
aryne_7259,
aryne_7260,-944.9818
aryne_7261,-517.1197
aryne_7262,-941.2073
aryne_7263,-505.0508
aryne_7264,-698.2164
aryne_7265,-677.4741
aryne_7266,-622.1774
aryne_7267,-622.1778
aryne_7268,-224.5536
aryne_7269,-809.7306
aryne_7270,
aryne_7271,-978.1867
aryne_7272,-693.3749
aryne_7273,-1569.9555
aryne_7274,-1569.9664
aryne_7275,-1251.9592
aryne_7276,-1251.9596
aryne_7277,-1251.9629
aryne_7278,-789.8289
aryne_7279,-1359.1185
aryne_7280,-473.0636
aryne_7281,-925.2518
aryne_7282,
aryne_7283,-1020.1932
aryne_7284,-378.0827
aryne_7285,-543.1511
aryne_7286,
aryne_7287,-598.338
aryne_7288,-598.3176
aryne_7289,-1171.92
aryne_7290,-693.332
aryne_7291,-768.4824
aryne_7292,-845.0699
aryne_7293,-909.2296
aryne_7294,-909.1918
aryne_7295,-469.1155
aryne_7296,-469.1539
aryne_7297,-673.6187
aryne_7298,
aryne_7299,-1514.6605
aryne_7300,-788.296
aryne_7301,-473.0778
aryne_7302,-473.0071
aryne_7303,-391.7771
aryne_7304,-507.2662
aryne_7305,
aryne_7306,-925.2257
aryne_7307,
aryne_7308,
aryne_7309,-825.2628
aryne_7310,-602.3021
aryne_7311,-1205.114
aryne_7312,-566.4668
aryne_7313,-566.4497
aryne_7314,-1154.7695
aryne_7315,-909.1882
aryne_7316,-909.1942
aryne_7317,-850.0628
aryne_7318,
aryne_7319,-524.7882
aryne_7320,-1246.9967
aryne_7321,-1246.9542
aryne_7322,-714.7563
aryne_7323,-828.0113
aryne_7324,-925.2392
aryne_7325,-582.4473
aryne_7326,-560.4133
aryne_7327,-1343.1224
aryne_7328,-998.0602
aryne_7329,-485.1482
aryne_7330,-693.3812
aryne_7331,-489.0485
aryne_7332,-1338.1684
aryne_7333,-431.1371
aryne_7334,-482.5376
aryne_7335,-523.2743
aryne_7336,-618.274
aryne_7337,
aryne_7338,-584.0238
aryne_7339,-941.2167
aryne_7340,
aryne_7341,-1171.8796
aryne_7342,-432.8304
aryne_7343,-583.9471
aryne_7344,-429.858
aryne_7345,-693.5249
aryne_7346,-634.252
aryne_7347,-576.3094
aryne_7348,-426.0512
aryne_7349,-507.3109
aryne_7350,-677.3925
aryne_7351,-773.8946
aryne_7352,-539.2348
aryne_7353,-941.1365
aryne_7354,-941.1746
aryne_7355,
aryne_7356,-618.234
aryne_7357,
aryne_7358,-1259.1654
aryne_7359,
aryne_7360,
aryne_7361,-679.9819
aryne_7362,-397.9197
aryne_7363,-397.9268
aryne_7364,-397.8596
aryne_7365,-850.0926
aryne_7366,-660.1745
aryne_7367,-527.1649
aryne_7368,-768.4745
aryne_7369,-903.0299
aryne_7370,-941.2465
aryne_7371,-941.182
aryne_7372,-622.1104
aryne_7373,-811.9466
aryne_7374,-560.2698
aryne_7375,-945.0428
aryne_7376,-485.1647
aryne_7377,-485.1609
aryne_7378,-582.4522
aryne_7379,
aryne_7380,-675.0837
aryne_7381,-773.3693
aryne_7382,-580.053
aryne_7383,-755.728
aryne_7384,-429.9074
aryne_7385,-818.0507
aryne_7386,-818.0337
aryne_7387,-818.0312
aryne_7388,-818.0296
aryne_7389,-507.2768
aryne_7390,-507.277
aryne_7391,-697.3382
aryne_7392,-501.2431
aryne_7393,-773.3674
aryne_7394,-827.9823
aryne_7395,
aryne_7396,-394.0797
aryne_7397,-394.0607
aryne_7398,
aryne_7399,
aryne_7400,
aryne_7401,-929.0463
aryne_7402,-507.2656
aryne_7403,-507.2444
aryne_7404,-539.2476
aryne_7405,-598.4207
aryne_7406,
aryne_7407,-593.398
aryne_7408,-925.2106
aryne_7409,-504.9873
aryne_7410,-486.2326
aryne_7411,-486.2491
aryne_7412,
aryne_7413,
aryne_7414,-618.2226
aryne_7415,-618.2214
aryne_7416,-828.0007
aryne_7417,
aryne_7418,
aryne_7419,-1168.0286
aryne_7420,-602.2951
aryne_7421,-1165.6897
aryne_7422,
aryne_7423,-502.2718
aryne_7424,
aryne_7425,-600.0052
aryne_7426,-811.9377
aryne_7427,-887.1113
aryne_7428,-1036.0812
aryne_7429,-827.9828
aryne_7430,-827.8831
aryne_7431,-1016.312
aryne_7432,-884.8997
aryne_7433,-831.7478
aryne_7434,-375.7829
aryne_7435,-502.2865
aryne_7436,-492.9403
aryne_7437,-492.9424
aryne_7438,-831.7735
aryne_7439,
aryne_7440,-655.2656
aryne_7441,-673.4967
aryne_7442,-693.3467
aryne_7443,-827.9984
aryne_7444,-523.2362
aryne_7445,-811.939
aryne_7446,
aryne_7447,-924.0112
aryne_7448,-489.0058
aryne_7449,-622.047
aryne_7450,
aryne_7451,
aryne_7452,
aryne_7453,-829.0407
aryne_7454,
aryne_7455,-614.4525
aryne_7456,-945.0708
aryne_7457,-602.2522
aryne_7458,-488.9673
aryne_7459,-602.3364
aryne_7460,
aryne_7461,-827.8851
aryne_7462,
aryne_7463,-560.2674
aryne_7464,
aryne_7465,-848.8735
aryne_7466,-1205.0519
aryne_7467,-523.2814
aryne_7468,-523.2761
aryne_7469,-564.2699
aryne_7470,
aryne_7471,-768.5476
aryne_7472,-925.2257
aryne_7473,
aryne_7474,-544.3723
aryne_7475,
aryne_7476,-677.4963
aryne_7477,
aryne_7478,-1154.7887
aryne_7479,
aryne_7480,-507.3043
aryne_7481,-507.2987
aryne_7482,
aryne_7483,-566.4715
aryne_7484,-638.1207
aryne_7485,-618.2108
aryne_7486,-698.7706
aryne_7487,-544.3924
aryne_7488,-559.081
aryne_7489,
aryne_7490,-507.3452
aryne_7491,-507.3021
aryne_7492,-866.0389
aryne_7493,-866.0349
aryne_7494,-843.9814
aryne_7495,-925.2172
aryne_7496,-717.1251
aryne_7497,-925.169
aryne_7498,-793.7581
aryne_7499,-507.3342
aryne_7500,
aryne_7501,-925.2249
aryne_7502,-925.2211
aryne_7503,-945.0088
aryne_7504,-793.2172
aryne_7505,-523.2988
aryne_7506,-602.2807
aryne_7507,-909.2175
aryne_7508,-508.8506
aryne_7509,-576.3462
aryne_7510,-1000.3251
aryne_7511,-1036.1444
aryne_7512,-693.4455
aryne_7513,-827.9572
aryne_7514,-485.2505
aryne_7515,-922.8939
aryne_7516,-1359.1359
aryne_7517,-1246.9909
aryne_7518,-1246.9537
aryne_7519,-945.0735
aryne_7520,-945.0784
aryne_7521,-1320.9813
aryne_7522,
aryne_7523,-614.4116
aryne_7524,
aryne_7525,
aryne_7526,-813.5882
aryne_7527,-1362.9678
aryne_7528,-1020.1131
aryne_7529,-1020.2162
aryne_7530,-1184.0607
aryne_7531,-850.0696
aryne_7532,-850.0656
aryne_7533,-470.3224
aryne_7534,
aryne_7535,-998.0663
aryne_7536,
aryne_7537,-827.9644
aryne_7538,-926.7376
aryne_7539,
aryne_7540,-602.2502
aryne_7541,-490.1555
aryne_7542,-490.1486
aryne_7543,-957.1937
aryne_7544,
aryne_7545,-473.0159
aryne_7546,-337.8266
aryne_7547,-469.2022
aryne_7548,-697.2349
aryne_7549,
aryne_7550,-811.9716
aryne_7551,-633.031
aryne_7552,-576.3078
aryne_7553,-887.1187
aryne_7554,-507.2869
aryne_7555,-507.2874
aryne_7556,-507.2843
aryne_7557,-904.2161
aryne_7558,
aryne_7559,-582.5333
aryne_7560,-811.9972
aryne_7561,
aryne_7562,-960.9987
aryne_7563,-560.305
aryne_7564,-375.7604
aryne_7565,-865.0707
aryne_7566,-622.0537
aryne_7567,-511.1087
aryne_7568,-469.1824
aryne_7569,-941.2192
aryne_7570,-469.2849
aryne_7571,-1016.2892
aryne_7572,
aryne_7573,-998.1467
aryne_7574,-491.3047
aryne_7575,-491.301
aryne_7576,-941.23
aryne_7577,-1251.9349
aryne_7578,-375.7736
aryne_7579,-945.0034
aryne_7580,-673.5649
aryne_7581,-520.9986
aryne_7582,-544.285
aryne_7583,-544.2707
aryne_7584,-522.1468
aryne_7585,-523.2671
aryne_7586,-523.2376
aryne_7587,-771.1701
aryne_7588,-771.1454
aryne_7589,-1283.9446
aryne_7590,-945.0107
aryne_7591,-900.4561
aryne_7592,-397.9267
aryne_7593,-397.8458
aryne_7594,-505.053
aryne_7595,-795.9521
aryne_7596,-795.9218
aryne_7597,-582.5113
aryne_7598,
aryne_7599,-564.1702
aryne_7600,-1262.9975
aryne_7601,-602.197
aryne_7602,-941.2158
aryne_7603,-506.1231
aryne_7604,-582.393
aryne_7605,-941.1708
aryne_7606,-693.3606
aryne_7607,-582.3776
aryne_7608,-582.3732
aryne_7609,
aryne_7610,
aryne_7611,-635.4634
aryne_7612,
aryne_7613,-1510.8239
aryne_7614,-827.9879
aryne_7615,-1434.1878
aryne_7616,-586.3097
aryne_7617,
aryne_7618,-941.1456
aryne_7619,-811.9512
aryne_7620,-1040.0824
aryne_7621,-919.037
aryne_7622,-507.2767
aryne_7623,-507.2581
aryne_7624,-887.1897
aryne_7625,-566.3777
aryne_7626,-566.3745
aryne_7627,-941.2521
aryne_7628,-523.3
aryne_7629,-602.1992
aryne_7630,-391.76
aryne_7631,-622.097
aryne_7632,-811.9858
aryne_7633,-1032.2917
aryne_7634,-713.2726
aryne_7635,-768.5182
aryne_7636,-884.4101
aryne_7637,
aryne_7638,-1362.9932
aryne_7639,-543.1279
aryne_7640,-682.7046
aryne_7641,-676.1573
aryne_7642,-925.2363
aryne_7643,-582.3619
aryne_7644,
aryne_7645,-1168.0816
aryne_7646,-831.8157
aryne_7647,
aryne_7648,
aryne_7649,-843.9525
aryne_7650,-925.2039
aryne_7651,-1243.2095
aryne_7652,-1154.7363
aryne_7653,
aryne_7654,-1262.963
aryne_7655,
aryne_7656,
aryne_7657,-582.4041
aryne_7658,-909.1954
aryne_7659,-909.2236
aryne_7660,-490.1822
aryne_7661,-660.1998
aryne_7662,
aryne_7663,
aryne_7664,-847.8212
aryne_7665,-831.8794
aryne_7666,
aryne_7667,-597.2452
aryne_7668,-507.3271
aryne_7669,-507.315
aryne_7670,-1283.95
aryne_7671,-1362.9596
aryne_7672,-597.2531
aryne_7673,
aryne_7674,-713.141
aryne_7675,
aryne_7676,-598.3584
aryne_7677,-387.9507
aryne_7678,-1016.3167
aryne_7679,-1002.9392
aryne_7680,-809.2774
aryne_7681,-945.0369
aryne_7682,-635.463
aryne_7683,-1016.3791
aryne_7684,-978.3245
aryne_7685,-598.4034
aryne_7686,-520.9792
aryne_7687,-693.3903
aryne_7688,-564.2167
aryne_7689,-903.0947
aryne_7690,-1000.3783
aryne_7691,-887.1273
aryne_7692,-511.1487
aryne_7693,-511.1452
aryne_7694,-485.2773
aryne_7695,-1040.0372
aryne_7696,-1343.1384
aryne_7697,
aryne_7698,-485.2223
aryne_7699,-929.0365
aryne_7700,-929.0039
aryne_7701,-1229.9167
aryne_7702,
aryne_7703,-602.3063
aryne_7704,-602.2848
aryne_7705,-812.0057
aryne_7706,-1154.6646
aryne_7707,-634.1964
aryne_7708,-618.177
aryne_7709,-961.0588
aryne_7710,-582.4001
aryne_7711,-582.3964
aryne_7712,-582.489
aryne_7713,-827.9559
aryne_7714,-1002.8805
aryne_7715,-448.1537
aryne_7716,-339.931
aryne_7717,-339.9385
aryne_7718,
aryne_7719,-1262.9927
aryne_7720,-1262.9682
aryne_7721,-485.2386
aryne_7722,-602.2448
aryne_7723,-582.3526
aryne_7724,-582.3418
aryne_7725,
aryne_7726,
aryne_7727,-698.7431
aryne_7728,-1203.854
aryne_7729,-543.1434
aryne_7730,-1151.9989
aryne_7731,
aryne_7732,-909.188
aryne_7733,-773.3865
aryne_7734,-569.6245
aryne_7735,-569.6265
aryne_7736,-569.6292
aryne_7737,-564.1356
aryne_7738,-922.9794
aryne_7739,-736.8533
aryne_7740,-847.7837
aryne_7741,-506.186
aryne_7742,-936.2004
aryne_7743,-488.9763
aryne_7744,-484.0098
aryne_7745,-941.2046
aryne_7746,-523.2398
aryne_7747,-961.0336
aryne_7748,-834.0702
aryne_7749,-834.0442
aryne_7750,
aryne_7751,-447.0578
aryne_7752,-887.1003
aryne_7753,-941.2341
aryne_7754,-811.9554
aryne_7755,-1036.2134
aryne_7756,-602.2911
aryne_7757,-1040.0362
aryne_7758,-907.0242
aryne_7759,
aryne_7760,
aryne_7761,-603.8112
aryne_7762,-850.0699
aryne_7763,-566.3724
aryne_7764,-486.3291
aryne_7765,-677.3153
aryne_7766,-677.3271
aryne_7767,-925.1861
aryne_7768,-827.941
aryne_7769,-1251.9111
aryne_7770,-1251.9244
aryne_7771,
aryne_7772,-1171.8831
aryne_7773,-945.0212
aryne_7774,-543.1047
aryne_7775,-543.1013
aryne_7776,-673.513
aryne_7777,-677.4151
aryne_7778,-925.2135
aryne_7779,
aryne_7780,-485.2613
aryne_7781,-1000.3109
aryne_7782,-887.1473
aryne_7783,-811.9881
aryne_7784,-507.2315
aryne_7785,-507.2219
aryne_7786,
aryne_7787,-413.8836
aryne_7788,-903.0907
aryne_7789,-1036.1514
aryne_7790,-1168.0814
aryne_7791,-906.9157
aryne_7792,-602.2904
aryne_7793,-945.0652
aryne_7794,-1136.075
aryne_7795,-920.1876
aryne_7796,-734.5553
aryne_7797,-638.1136
aryne_7798,-618.32
aryne_7799,-488.9499
aryne_7800,-602.2621
aryne_7801,-602.2495
aryne_7802,-925.2197
aryne_7803,
aryne_7804,-880.8568
aryne_7805,-789.8775
aryne_7806,-507.3154
aryne_7807,
aryne_7808,-1184.0513
aryne_7809,-834.0275
aryne_7810,
aryne_7811,-602.3302
aryne_7812,-413.9094
aryne_7813,-850.0472
aryne_7814,-850.0504
aryne_7815,
aryne_7816,-410.1028
aryne_7817,-528.7459
aryne_7818,-1187.8657
aryne_7819,-903.1054
aryne_7820,-504.9679
aryne_7821,-1567.7095
aryne_7822,-866.0429
aryne_7823,-945.0183
aryne_7824,-507.3428
aryne_7825,-507.3372
aryne_7826,-1661.1882
aryne_7827,-812.0072
aryne_7828,
aryne_7829,-734.5545
aryne_7830,
aryne_7831,-815.8085
aryne_7832,-815.7829
aryne_7833,-693.4474
aryne_7834,-793.7284
aryne_7835,-1091.4843
aryne_7836,-596.045
aryne_7837,-811.9966
aryne_7838,-926.789
aryne_7839,-925.2156
aryne_7840,-489.0193
aryne_7841,-866.0248
aryne_7842,-1338.237
aryne_7843,
aryne_7844,-1184.0239
aryne_7845,
aryne_7846,-847.7189
aryne_7847,-539.2807
aryne_7848,-466.5283
aryne_7849,-466.5082
aryne_7850,-1585.9998
aryne_7851,-566.4657
aryne_7852,-773.3757
aryne_7853,-1020.1531
aryne_7854,-697.2641
aryne_7855,-413.8254
aryne_7856,-1091.473
aryne_7857,-602.2371
aryne_7858,-491.2997
aryne_7859,-491.2887
aryne_7860,
aryne_7861,
aryne_7862,
aryne_7863,-598.4542
aryne_7864,-491.2959
aryne_7865,-491.2951
aryne_7866,-491.2918
aryne_7867,-469.1925
aryne_7868,-469.1864
aryne_7869,-543.1016
aryne_7870,-1002.8709
aryne_7871,-655.3018
aryne_7872,-998.0334
aryne_7873,-505.0765
aryne_7874,-634.2494
aryne_7875,-580.2378
aryne_7876,-387.9351
aryne_7877,-489.068
aryne_7878,
aryne_7879,-523.2658
aryne_7880,-887.1794
aryne_7881,-523.2622
aryne_7882,-523.254
aryne_7883,
aryne_7884,-635.5326
aryne_7885,-502.3301
aryne_7886,
aryne_7887,
aryne_7888,-582.4762
aryne_7889,-941.2172
aryne_7890,-1283.9474
aryne_7891,-657.5898
aryne_7892,-768.5653
aryne_7893,-453.1678
aryne_7894,-453.1765
aryne_7895,-657.6383
aryne_7896,-829.0887
aryne_7897,
aryne_7898,-394.0853
aryne_7899,-507.3325
aryne_7900,-507.3343
aryne_7901,-828.0004
aryne_7902,-718.5413
aryne_7903,-709.3163
aryne_7904,-566.4375
aryne_7905,-566.4298
aryne_7906,-416.1141
aryne_7907,-416.1153
aryne_7908,
aryne_7909,-843.9369
aryne_7910,
aryne_7911,-504.9513
aryne_7912,-864.9839
aryne_7913,
aryne_7914,-602.2738
aryne_7915,-907.0063
aryne_7916,-523.324
aryne_7917,-618.2271
aryne_7918,-1267.9812
aryne_7919,-469.2244
aryne_7920,-527.1377
aryne_7921,-527.1195
aryne_7922,-598.4422
aryne_7923,-429.8532
aryne_7924,-825.2913
aryne_7925,-410.0506
aryne_7926,-504.9221
aryne_7927,-564.1664
aryne_7928,-527.0986
aryne_7929,-525.9988
aryne_7930,-507.2593
aryne_7931,
aryne_7932,-600.9997
aryne_7933,-1283.9422
aryne_7934,-502.3297
aryne_7935,
aryne_7936,-925.2138
aryne_7937,-596.1602
aryne_7938,-909.2133
aryne_7939,-543.0608
aryne_7940,-504.9851
aryne_7941,-673.4998
aryne_7942,-602.3318
aryne_7943,-709.2894
aryne_7944,-1020.2601
aryne_7945,
aryne_7946,-618.2837
aryne_7947,-387.9442
aryne_7948,-718.5972
aryne_7949,-1279.0003
aryne_7950,-522.091
aryne_7951,
aryne_7952,
aryne_7953,-1154.724
aryne_7954,
aryne_7955,-489.0142
aryne_7956,
aryne_7957,-682.2008
aryne_7958,
aryne_7959,-812.0157
aryne_7960,-580.1895
aryne_7961,
aryne_7962,-586.2402
aryne_7963,-586.2878
aryne_7964,-1020.1872
aryne_7965,-1116.1251
aryne_7966,-473.0538
aryne_7967,-1343.1634
aryne_7968,-413.887
aryne_7969,
aryne_7970,-622.0993
aryne_7971,-1362.9827
aryne_7972,
aryne_7973,
aryne_7974,-689.4606
aryne_7975,-1154.7212
aryne_7976,-618.2567
aryne_7977,
aryne_7978,-618.2408
aryne_7979,-1601.9465
aryne_7980,-1091.4928
aryne_7981,-504.9604
aryne_7982,-489.1078
aryne_7983,-413.8917
aryne_7984,
aryne_7985,-485.2591
aryne_7986,-577.43
aryne_7987,-638.1041
aryne_7988,-618.2827
aryne_7989,
aryne_7990,-906.966
aryne_7991,-618.2061
aryne_7992,-601.0133
aryne_7993,-1020.2543
aryne_7994,-429.8762
aryne_7995,-1343.1492
aryne_7996,-1091.517
aryne_7997,
aryne_7998,-876.9873
aryne_7999,-657.6322
aryne_8000,-1138.7622
aryne_8001,-1138.7158
aryne_8002,-505.0013
aryne_8003,
aryne_8004,
aryne_8005,-469.1946
aryne_8006,-520.9656
aryne_8007,-1251.9499
aryne_8008,
aryne_8009,
aryne_8010,-410.1184
aryne_8011,-1251.9526
aryne_8012,-925.1825
aryne_8013,
aryne_8014,
aryne_8015,-527.1671
aryne_8016,-1116.6464
aryne_8017,-1136.0377
aryne_8018,
aryne_8019,-602.3123
aryne_8020,-1000.3319
aryne_8021,-1251.9088
aryne_8022,-831.8015
aryne_8023,-505.0492
aryne_8024,-1036.1657
aryne_8025,-1283.9437
aryne_8026,-945.0264
aryne_8027,
aryne_8028,-1357.9791
aryne_8029,
aryne_8030,-677.4941
aryne_8031,-511.0684
aryne_8032,-511.0658
aryne_8033,-850.0814
aryne_8034,-505.0507
aryne_8035,-379.5849
aryne_8036,-1154.722
aryne_8037,-847.8138
aryne_8038,-560.2906
aryne_8039,-580.1674
aryne_8040,-618.2314
aryne_8041,
aryne_8042,-469.2503
aryne_8043,
aryne_8044,
aryne_8045,
aryne_8046,-410.0672
aryne_8047,-812.0147
aryne_8048,-904.1931
aryne_8049,-904.2144
aryne_8050,-916.4051
aryne_8051,-541.6336
aryne_8052,
aryne_8053,-585.035
aryne_8054,-484.0083
aryne_8055,-544.388
aryne_8056,-517.1222
aryne_8057,-469.2202
aryne_8058,-584.0508
aryne_8059,-577.436
aryne_8060,
aryne_8061,-677.4651
aryne_8062,-1249.7782
aryne_8063,-1020.2077
aryne_8064,-925.1965
aryne_8065,-1000.2485
aryne_8066,-1000.2454
aryne_8067,-812.0172
aryne_8068,-811.9948
aryne_8069,-442.0308
aryne_8070,-539.256
aryne_8071,
aryne_8072,
aryne_8073,-1168.0778
aryne_8074,-945.0474
aryne_8075,-638.0906
aryne_8076,-602.3133
aryne_8077,-1040.0136
aryne_8078,-995.4575
aryne_8079,
aryne_8080,-673.544
aryne_8081,-614.3279
aryne_8082,-693.3363
aryne_8083,
aryne_8084,-522.1548
aryne_8085,-1183.9936
aryne_8086,
aryne_8087,-906.9633
aryne_8088,-409.9613
aryne_8089,-709.3403
aryne_8090,-561.4421
aryne_8091,
aryne_8092,-1116.1291
aryne_8093,-941.2231
aryne_8094,-697.2303
aryne_8095,-811.998
aryne_8096,-811.9089
aryne_8097,-909.1513
aryne_8098,-909.139
aryne_8099,
aryne_8100,-397.9187
aryne_8101,-397.8446
aryne_8102,-596.0675
aryne_8103,
aryne_8104,
aryne_8105,-1091.4143
aryne_8106,-850.092
aryne_8107,-602.3073
aryne_8108,-602.3172
aryne_8109,-379.5861
aryne_8110,-1338.2542
aryne_8111,-887.1577
aryne_8112,-1040.0025
aryne_8113,-941.2072
aryne_8114,-502.3054
aryne_8115,-489.0922
aryne_8116,-812.0373
aryne_8117,-697.2
aryne_8118,-831.8174
aryne_8119,
aryne_8120,-811.8971
aryne_8121,
aryne_8122,-523.2511
aryne_8123,-834.0673
aryne_8124,-834.0459
aryne_8125,-1040.0298
aryne_8126,-713.2387
aryne_8127,-941.2518
aryne_8128,
aryne_8129,
aryne_8130,-850.0585
aryne_8131,-941.1429
aryne_8132,
aryne_8133,-560.3057
aryne_8134,-941.2403
aryne_8135,-469.2489
aryne_8136,
aryne_8137,
aryne_8138,-1267.9575
aryne_8139,-1283.9375
aryne_8140,-1040.0482
aryne_8141,
aryne_8142,-845.152
aryne_8143,-485.1435
aryne_8144,-925.2161
aryne_8145,-829.0624
aryne_8146,-514.4078
aryne_8147,-901.9741
aryne_8148,-485.1029
aryne_8149,
aryne_8150,-887.1296
aryne_8151,-429.8699
aryne_8152,-714.1904
aryne_8153,-391.7373
aryne_8154,-582.4911
aryne_8155,-564.1934
aryne_8156,-582.4428
aryne_8157,-582.4787
aryne_8158,-489.0551
aryne_8159,-866.0627
aryne_8160,
aryne_8161,
aryne_8162,-505.0283
aryne_8163,-768.4654
aryne_8164,-1249.6674
aryne_8165,-829.1396
aryne_8166,-1111.2746
aryne_8167,-1245.8666
aryne_8168,-1243.1905
aryne_8169,-584.0303
aryne_8170,-692.2719
aryne_8171,-1229.9528
aryne_8172,-773.8907
aryne_8173,-960.9905
aryne_8174,-866.035
aryne_8175,
aryne_8176,-614.4264
aryne_8177,
aryne_8178,
aryne_8179,-453.2423
aryne_8180,-453.1896
aryne_8181,-903.168
aryne_8182,-831.7488
aryne_8183,-582.4488
aryne_8184,-429.8853
aryne_8185,-834.0184
aryne_8186,-834.0165
aryne_8187,-922.9627
aryne_8188,-429.9384
aryne_8189,-831.8366
aryne_8190,
aryne_8191,-453.1716
aryne_8192,-602.2789
aryne_8193,-1267.9719
aryne_8194,-1343.1529
aryne_8195,-1283.9782
aryne_8196,
aryne_8197,-485.2346
aryne_8198,
aryne_8199,
aryne_8200,-485.1863
aryne_8201,-568.998
aryne_8202,-568.9471
aryne_8203,-961.0274
aryne_8204,-586.2888
aryne_8205,-523.2977
aryne_8206,
aryne_8207,-1267.9696
aryne_8208,-1267.9737
aryne_8209,-523.2708
aryne_8210,
aryne_8211,-485.1579
aryne_8212,-1041.5299
aryne_8213,-1091.4526
aryne_8214,-618.2845
aryne_8215,
aryne_8216,-1040.0672
aryne_8217,-472.9783
aryne_8218,-829.1015
aryne_8219,-597.2276
aryne_8220,
aryne_8221,-866.0267
aryne_8222,-597.2774
aryne_8223,
aryne_8224,-466.9493
aryne_8225,-889.6899
aryne_8226,
aryne_8227,
aryne_8228,-635.5284
aryne_8229,-847.788
aryne_8230,-539.2594
aryne_8231,-523.2816
aryne_8232,-543.1169
aryne_8233,
aryne_8234,-850.0395
aryne_8235,-850.0366
aryne_8236,
aryne_8237,-469.1962
aryne_8238,-598.4982
aryne_8239,-829.1268
aryne_8240,-957.1789
aryne_8241,
aryne_8242,-1685.8513
aryne_8243,-889.6843
aryne_8244,-527.113
aryne_8245,-527.1154
aryne_8246,-527.1179
aryne_8247,-485.2534
aryne_8248,-1283.9377
aryne_8249,-1020.2322
aryne_8250,-831.7696
aryne_8251,-613.2036
aryne_8252,-961.0177
aryne_8253,
aryne_8254,-887.1504
aryne_8255,-936.1946
aryne_8256,-1154.7293
aryne_8257,-673.6142
aryne_8258,-682.1984
aryne_8259,-523.3026
aryne_8260,-787.198
aryne_8261,
aryne_8262,-426.0079
aryne_8263,-557.643
aryne_8264,-1338.1178
aryne_8265,-488.9716
aryne_8266,
aryne_8267,
aryne_8268,-866.0313
aryne_8269,-866.0334
aryne_8270,-586.2904
aryne_8271,-586.263
aryne_8272,-1585.9732
aryne_8273,-1343.0665
aryne_8274,-489.0713
aryne_8275,-1039.9022
aryne_8276,-925.2143
aryne_8277,-598.4866
aryne_8278,-1243.1818
aryne_8279,-1165.6989
aryne_8280,-657.6835
aryne_8281,-812.0287
aryne_8282,-1263.0758
aryne_8283,-485.2047
aryne_8284,-1259.1881
aryne_8285,
aryne_8286,-491.2615
aryne_8287,-491.2536
aryne_8288,-925.2021
aryne_8289,-1359.1362
aryne_8290,-811.9621
aryne_8291,-523.3163
aryne_8292,
aryne_8293,-812.0145
aryne_8294,-827.9588
aryne_8295,-1278.9465
aryne_8296,-655.2741
aryne_8297,-925.241
aryne_8298,-828.0272
aryne_8299,-469.2612
aryne_8300,-945.021
aryne_8301,-582.3954
aryne_8302,-1016.3225
aryne_8303,-508.7779
aryne_8304,-448.1147
aryne_8305,-577.4636
aryne_8306,-580.1082
aryne_8307,-941.1742
aryne_8308,-825.3244
aryne_8309,-617.0659
aryne_8310,-916.4037
aryne_8311,-543.1398
aryne_8312,-582.3932
aryne_8313,-709.3078
aryne_8314,-586.2815
aryne_8315,-978.2175
aryne_8316,
aryne_8317,-945.028
aryne_8318,-748.7256
aryne_8319,-1283.9521
aryne_8320,-491.2903
aryne_8321,-491.2539
aryne_8322,-1155.9047
aryne_8323,
aryne_8324,
aryne_8325,-1113.919
aryne_8326,-978.2499
aryne_8327,-828.0177
aryne_8328,-957.1886
aryne_8329,-564.2202
aryne_8330,-882.1203
aryne_8331,-598.4573
aryne_8332,-1259.1695
aryne_8333,-920.2033
aryne_8334,-1016.3015
aryne_8335,-1245.9431
aryne_8336,-768.5754
aryne_8337,-944.9589
aryne_8338,-925.1913
aryne_8339,-580.1139
aryne_8340,-882.0181
aryne_8341,-602.3015
aryne_8342,-602.3205
aryne_8343,-790.9179
aryne_8344,
aryne_8345,-1020.2394
aryne_8346,-752.8546
aryne_8347,-489.0426
aryne_8348,-488.9604
aryne_8349,-450.9697
aryne_8350,-812.0055
aryne_8351,-834.0607
aryne_8352,-834.0377
aryne_8353,-834.0353
aryne_8354,-622.1176
aryne_8355,-472.9967
aryne_8356,
aryne_8357,-829.141
aryne_8358,
aryne_8359,-887.123
aryne_8360,-618.1857
aryne_8361,-1000.3204
aryne_8362,-709.3585
aryne_8363,-485.2602
aryne_8364,-811.9251
aryne_8365,
aryne_8366,-602.203
aryne_8367,-511.1282
aryne_8368,-511.1427
aryne_8369,-511.1426
aryne_8370,-903.0324
aryne_8371,-378.0981
aryne_8372,-378.0285
aryne_8373,-903.0826
aryne_8374,-1016.3487
