arene_id,arene_smiles,arene_energy,aryne_id,aryne_smiles,aryne_energy,dehydrogenation_energy
arene_7133,O=c1cc[nH]c2[nH]nnc12,-486.5669,aryne_8197,O=c1c#c[nH]c2[nH]nnc12,-485.2346,105.7818
arene_7136,O=c1nnc2c[nH]ccn1-2,-486.5529,aryne_8200,O=c1nnc2c[nH]c#cn1-2,-485.1863,127.3053
arene_7137,O=c1ccc(=O)c2c(=O)ccc1=2,-570.3156,aryne_8201,O=c1c#cc(=O)c2c(=O)ccc1=2,-568.998,96.5574
arene_7137,O=c1ccc(=O)c2c(=O)ccc1=2,-570.3156,aryne_8202,O=c1c#cc2c(=O)ccc(=O)c1=2,-568.9471,128.4976
arene_7138,O=c1nc2ccc(=O)sc2no1,-962.3415,aryne_8203,O=c1nc2c#cc(=O)sc2no1,-961.0274,94.3611
arene_7139,O=c1cc2cc[nH]c(=O)c2co1,-587.6294,aryne_8204,O=c1cc2c#c[nH]c(=O)c2co1,-586.2888,110.9901
arene_7140,O=c1nnc2ccncc2[nH]1,-524.6377,aryne_8205,O=c1nnc2c#cncc2[nH]1,-523.2977,110.6136
arene_7142,O=c1sc(=O)c2ncccc2s1,-1269.3075,aryne_8207,O=c1sc(=O)c2nc#ccc2s1,-1267.9696,109.2958
arene_7142,O=c1sc(=O)c2ncccc2s1,-1269.3075,aryne_8208,O=c1sc(=O)c2ncc#cc2s1,-1267.9737,106.723
arene_7143,O=c1cnn2ncccc2n1,-524.6054,aryne_8209,O=c1cnn2ncc#cc2n1,-523.2708,107.2251
arene_7145,O=c1nn[nH]c2cc[nH]c12,-486.5583,aryne_8211,O=c1nn[nH]c2c#c[nH]c12,-485.1579,148.5151
arene_7146,c1nc2sccc2s1,-1042.8941,aryne_8212,c1sc2ncsc2c#1,-1041.5299,125.7993
arene_7147,O=c1ccn2c(=O)c(=O)sc(=O)n2[nH]1,-1092.7968,aryne_8213,O=c1c#cn2c(=O)c(=O)sc(=O)n2[nH]1,-1091.4526,113.2491
arene_7148,O=c1nnc2oc(=O)ccc2[nH]1,-619.6165,aryne_8214,O=c1nnc2oc(=O)c#cc2[nH]1,-618.2845,105.5935
arene_7150,O=c1ccc2c(=O)oc(=O)sc2o1,-1041.4007,aryne_8216,O=c1c#cc2c(=O)oc(=O)sc2o1,-1040.0672,106.5348
arene_7151,O=c1cc2[nH]ccoc-2c1,-474.3497,aryne_8217,O=c1cc2[nH]c#coc-2c1,-472.9783,130.3174
arene_7152,c1nsc2coccn-2[nH]1,-830.4504,aryne_8218,c1occ2snc[nH]n-2c#1,-829.1015,116.1984
arene_7153,O=c1ccn2ocnon2[nH]1,-598.5667,aryne_8219,O=c1c#cn2ocnon2[nH]1,-597.2276,110.0488
arene_7155,O=c1sncc2ccnnc12,-867.3669,aryne_8221,O=c1sncc2c#cnnc12,-866.0267,110.7391
arene_7156,O=c1occn2ocn[nH]n12,-598.6549,aryne_8222,O=c1oc#cn2ocn[nH]n12,-597.2774,134.1452
arene_7158,O=c1onc2[nH]ccn12,-468.3467,aryne_8224,O=c1onc2[nH]c#cn12,-466.9493,146.6326
arene_7159,O=c1ccc2c(=O)sc(=O)c1=2,-891.0595,aryne_8225,O=c1c#cc2c(=O)sc(=O)c1=2,-889.6899,129.1879
arene_7162,O=c1ccn2c(=O)[nH]c(=O)n2[nH]1,-636.8754,aryne_8228,O=c1c#cn2c(=O)[nH]c(=O)n2[nH]1,-635.5284,115.0062
arene_7163,O=c1nnc2sccc2o1,-849.1556,aryne_8229,O=c1nnc2sc#cc2o1,-847.788,127.9329
arene_7164,O=c1cc[nH]c2nnnnc12,-540.5921,aryne_8230,O=c1c#c[nH]c2nnnnc12,-539.2594,106.0328
arene_7165,O=c1[nH]ncc2nnccc12,-524.6268,aryne_8231,O=c1[nH]ncc2nnc#cc12,-523.2816,113.8766
arene_7166,O=c1ccc2cnnnc2o1,-544.4489,aryne_8232,O=c1c#cc2cnnnc2o1,-543.1169,105.5935
arene_7168,O=c1nc2ccccc2ns1,-851.3667,aryne_8234,O=c1nc2c#cccc2ns1,-850.0395,102.5815
arene_7168,O=c1nc2ccccc2ns1,-851.3667,aryne_8235,O=c1nc2ccc#cc2ns1,-850.0366,104.4013
arene_7170,O=c1ncn2cccc2[nH]1,-470.5928,aryne_8237,O=c1ncn2c#ccc2[nH]1,-469.1962,146.1306
arene_7171,O=c1[nH]c(=O)c2ccnnc2[nH]1,-599.8467,aryne_8238,O=c1[nH]c(=O)c2c#cnnc2[nH]1,-598.4982,115.9474
arene_7172,c1csc2onc[nH]c=2[nH]1,-830.4508,aryne_8239,c1[nH]c2[nH]cnoc=2sc#1,-829.1268,100.5735
arene_7173,O=c1nc2nnccn2c(=O)s1,-958.5483,aryne_8240,O=c1nc2nnc#cn2c(=O)s1,-957.1789,129.0624
arene_7175,O=c1sc(=O)c(=O)c2sccsc1=2,-1687.162,aryne_8242,O=c1sc(=O)c(=O)c2sc#csc1=2,-1685.8513,92.2276
arene_7176,O=c1ccc2sc(=O)c(=O)c1=2,-891.0509,aryne_8243,O=c1c#cc2sc(=O)c(=O)c1=2,-889.6843,127.3053
arene_7177,O=c1nnc2ccccc2o1,-528.4513,aryne_8244,O=c1nnc2c#cccc2o1,-527.113,109.5468
arene_7177,O=c1nnc2ccccc2o1,-528.4513,aryne_8245,O=c1nnc2cc#ccc2o1,-527.1154,108.0408
arene_7177,O=c1nnc2ccccc2o1,-528.4513,aryne_8246,O=c1nnc2ccc#cc2o1,-527.1179,106.472
arene_7178,O=c1[nH]nc2ncccn12,-486.6051,aryne_8247,O=c1[nH]nc2ncc#cn12,-485.2534,117.9555
arene_7179,O=c1ccsc2nnsc(=O)c12,-1285.2489,aryne_8248,O=c1c#csc2nnsc(=O)c12,-1283.9377,92.5413
arene_7180,O=c1ccc2sc(=O)[nH]c(=O)c2o1,-1021.5632,aryne_8249,O=c1c#cc2sc(=O)[nH]c(=O)c2o1,-1020.2322,104.966
arene_7181,O=c1oncc2sccc12,-833.1412,aryne_8250,O=c1oncc2sc#cc12,-831.7696,130.4429
arene_7182,O=c1ccn2onnon2[nH]1,-614.5236,aryne_8251,O=c1c#cn2onnon2[nH]1,-613.2036,98.0634
arene_7183,O=c1ccc2nnoc(=O)c2s1,-962.334,aryne_8252,O=c1c#cc2nnoc(=O)c2s1,-961.0177,95.7416
arene_7185,O=c1ccn2sc(=O)[nH]c2c1,-888.4835,aryne_8254,O=c1c#cn2sc(=O)[nH]c2c1,-887.1504,106.2838
arene_7186,O=c1ccn2snnon2[nH]1,-937.5333,aryne_8255,O=c1c#cn2snnon2[nH]1,-936.1946,109.7978
arene_7187,O=c1ncc2ccsc2s1,-1156.0956,aryne_8256,O=c1ncc2c#csc2s1,-1154.7293,127.1171
arene_7188,O=c1[nH]nc2[nH]ccc(=O)n2c1=O,-674.9556,aryne_8257,O=c1[nH]nc2[nH]c#cc(=O)n2c1=O,-673.6142,111.4921
arene_7189,O=c1ccc2c(=O)c(=O)ccc=2c1=O,-683.5204,aryne_8258,O=c1c#cc2c(=O)c(=O)ccc=2c1=O,-682.1984,99.3184
arene_7190,O=c1cc[nH]c2nncnc12,-524.6347,aryne_8259,O=c1c#c[nH]c2nncnc12,-523.3026,105.6563
arene_7191,c1c[nH]n2sncn2[nH]1,-788.5226,aryne_8260,c1[nH]n2cnsn2[nH]c#1,-787.198,100.95
arene_7193,c1cn2cnnnc2n1,-427.4086,aryne_8262,c1nc2nnncn2c#1,-426.0079,148.7034
arene_7194,O=c1[nH]cnn2[nH]cc[nH]n12,-558.9856,aryne_8263,O=c1[nH]cnn2[nH]c#c[nH]n12,-557.643,112.2451
arene_7195,O=c1on2scc[nH]n2sc1=O,-1339.4359,aryne_8264,O=c1on2sc#c[nH]n2sc1=O,-1338.1178,96.8712
arene_7196,O=c1ccc2noccn1-2,-490.3431,aryne_8265,O=c1c#cc2noccn1-2,-488.9716,130.3801
arene_7198,O=c1nnsc2ncccc12,-867.3714,aryne_8268,O=c1nnsc2nc#ccc12,-866.0313,110.6764
arene_7198,O=c1nnsc2ncccc12,-867.3714,aryne_8269,O=c1nnsc2ncc#cc12,-866.0334,109.3586
arene_7199,O=c1cc[nH]c2c(=O)occc12,-587.6249,aryne_8270,O=c1c#c[nH]c2c(=O)occc12,-586.2904,107.1623
arene_7199,O=c1cc[nH]c2c(=O)occc12,-587.6249,aryne_8271,O=c1cc[nH]c2c(=O)oc#cc12,-586.263,124.3561
arene_7200,O=c1sccn2sncsn12,-1587.306,aryne_8272,O=c1sc#cn2sncsn12,-1585.9732,106.0955
arene_7201,O=c1cc2sccsn-2c(=O)c1=O,-1344.3838,aryne_8273,O=c1cc2sc#csn-2c(=O)c1=O,-1343.0665,96.3691
arene_7202,O=c1occ2ncccn12,-490.4207,aryne_8274,O=c1occ2ncc#cn12,-489.0713,116.5122
arene_7203,O=c1sc2occoc=2c(=O)c1=O,-1041.2881,aryne_8275,O=c1sc2oc#coc=2c(=O)c1=O,-1039.9022,139.4163
arene_7204,O=c1cccc2ncsc(=O)n12,-926.5409,aryne_8276,O=c1c#ccc2ncsc(=O)n12,-925.2143,102.205
arene_7205,O=c1ccc2nc(=O)[nH]nc2[nH]1,-599.8141,aryne_8277,O=c1c#cc2nc(=O)[nH]nc2[nH]1,-598.4866,102.7697
arene_7206,O=c1sccn2scn[nH]n12,-1244.5139,aryne_8278,O=c1sc#cn2scn[nH]n12,-1243.1818,105.6563
arene_7207,c1cn2onnsn2s1,-1167.0483,aryne_8279,c1sn2snnon2c#1,-1165.6989,116.5122
arene_7208,O=c1ccc2[nH]c(=O)[nH]c(=O)c2[nH]1,-659.0099,aryne_8280,O=c1c#cc2[nH]c(=O)[nH]c(=O)c2[nH]1,-657.6835,102.0795
arene_7209,O=c1ccsc2[nH]cnc12,-813.3383,aryne_8281,O=c1c#csc2[nH]cnc12,-812.0287,91.5373
arene_7210,O=c1ocnn2sccsn12,-1264.3798,aryne_8282,O=c1ocnn2sc#csn12,-1263.0758,88.0233
arene_7211,O=c1nc2cc[nH]c2n[nH]1,-486.5889,aryne_8283,O=c1nc2c#c[nH]c2n[nH]1,-485.2047,138.3495
arene_7212,O=c1[nH]ccn2snnsn12,-1260.5431,aryne_8284,O=c1[nH]c#cn2snnsn12,-1259.1881,120.0262
arene_7214,O=c1cccc2cccnn12,-492.5854,aryne_8286,O=c1c#ccc2cccnn12,-491.2615,100.5107
arene_7214,O=c1cccc2cccnn12,-492.5854,aryne_8287,O=c1cccc2c#ccnn12,-491.2536,105.468
arene_7215,O=c1ccc2cncc(=O)n2s1,-926.5175,aryne_8288,O=c1c#cc2cncc(=O)n2s1,-925.2021,95.1769
arene_7216,O=c1nc2c(=O)sccn2c(=O)s1,-1360.468,aryne_8289,O=c1nc2c(=O)sc#cn2c(=O)s1,-1359.1362,105.468
arene_7217,O=c1scnc2[nH]ccc12,-813.3576,aryne_8290,O=c1scnc2[nH]c#cc12,-811.9621,145.4404
arene_7218,O=c1[nH]cnc2ccnnc12,-524.6552,aryne_8291,O=c1[nH]cnc2c#cnnc12,-523.3163,109.9233
arene_7220,O=c1ccc2[nH]ncc2s1,-813.3255,aryne_8293,O=c1c#cc2[nH]ncc2s1,-812.0145,92.4158
arene_7221,O=c1ncn2ccnc2s1,-829.3622,aryne_8294,O=c1ncn2c#cnc2s1,-827.9588,150.3977
arene_7222,O=c1ccsn2snnon12,-1280.2637,aryne_8295,O=c1c#csn2snnon12,-1278.9465,96.3064
arene_7223,O=c1on2c(=O)cc[nH]n2c1=O,-656.6103,aryne_8296,O=c1on2c(=O)c#c[nH]n2c1=O,-655.2741,108.2291
arene_7224,O=c1ncc2ccsc(=O)c2[nH]1,-926.5633,aryne_8297,O=c1ncc2c#csc(=O)c2[nH]1,-925.241,99.5067
arene_7225,O=c1[nH]ccc2nsnc12,-829.3717,aryne_8298,O=c1[nH]c#cc2nsnc12,-828.0272,113.4374
arene_7226,O=c1[nH]cc2ccncn12,-470.594,aryne_8299,O=c1[nH]cc2c#cncn12,-469.2612,106.0955
arene_7227,O=c1ccsc2c(=O)oncc12,-946.3325,aryne_8300,O=c1c#csc2c(=O)oncc12,-945.021,92.7296
arene_7228,O=c1ccn2cn[nH]cc-2c1=O,-583.7215,aryne_8301,O=c1c#cn2cn[nH]cc-2c1=O,-582.3954,101.8912
arene_7229,O=c1ccn2c(=O)ncc(=O)n2s1,-1017.6494,aryne_8302,O=c1c#cn2c(=O)ncc(=O)n2s1,-1016.3225,102.3932
arene_7230,O=c1cnoc2ccoc12,-510.1886,aryne_8303,O=c1cnoc2c#coc12,-508.7779,154.9785
arene_7231,c1cc2nnncc2cn1,-449.4523,aryne_8304,c1ncc2cnnnc2c#1,-448.1147,109.1076
arene_7232,O=c1[nH]cnn2[nH]ccon12,-578.8034,aryne_8305,O=c1[nH]cnn2[nH]c#con12,-577.4636,110.4881
arene_7233,O=c1ccon2c(=O)cnn12,-581.4626,aryne_8306,O=c1c#con2c(=O)cnn12,-580.1082,119.6497
arene_7234,O=c1ccc(=O)n2ncsnc1-2,-942.4951,aryne_8307,O=c1c#cc(=O)n2ncsnc1-2,-941.1742,98.6282
arene_7235,c1cn2snc[nH]c-2n[nH]1,-826.6558,aryne_8308,c1[nH]nc2[nH]cnsn-2c#1,-825.3244,105.217
arene_7236,O=c1occn2oncon12,-618.439,aryne_8309,O=c1oc#cn2oncon12,-617.0659,131.3842
arene_7237,O=c1[nH]ccn2[nH]nnsn12,-917.758,aryne_8310,O=c1[nH]c#cn2[nH]nnsn12,-916.4037,119.587
arene_7238,O=c1ncc2nnccc2o1,-544.4772,aryne_8311,O=c1ncc2nnc#cc2o1,-543.1398,108.9821
arene_7239,O=c1cnn2[nH]c(=O)ccc2c1,-583.7239,aryne_8312,O=c1cnn2[nH]c(=O)c#cc2c1,-582.3932,104.7778
arene_7240,O=c1nnn2c(=O)c(=O)ccn2o1,-710.6434,aryne_8313,O=c1nnn2c(=O)c(=O)c#cn2o1,-709.3078,107.8526
arene_7241,O=c1cc2[nH]ccc(=O)c2co1,-587.6146,aryne_8314,O=c1cc2[nH]c#cc(=O)c2co1,-586.2815,106.2838
arene_7242,O=c1[nH]n2ccc(=O)n2c(=O)s1,-979.6046,aryne_8315,O=c1[nH]n2c#cc(=O)n2c(=O)s1,-978.2175,140.1693
arene_7244,O=c1ccoc2ncsc(=O)c12,-946.3746,aryne_8317,O=c1c#coc2ncsc(=O)c12,-945.028,114.7552
arene_7245,O=c1ccn2c(=O)[nH]c(=O)c(=O)n2[nH]1,-750.072,aryne_8318,O=c1c#cn2c(=O)[nH]c(=O)c(=O)n2[nH]1,-748.7256,114.6297
arene_7246,O=c1ccc2nnsc(=O)c2s1,-1285.2673,aryne_8319,O=c1c#cc2nnsc(=O)c2s1,-1283.9521,95.0514
arene_7247,O=c1cccc2cnccn12,-492.6157,aryne_8320,O=c1c#ccc2cnccn12,-491.2903,101.452
arene_7247,O=c1cccc2cnccn12,-492.6157,aryne_8321,O=c1cccc2cnc#cn12,-491.2539,124.2933
arene_7248,c1csc2occsc=2[nH]1,-1157.2288,aryne_8322,c1[nH]c2sccoc=2sc#1,-1155.9047,100.6362
arene_7249,c1csn2ccsn2[nH]1,-1115.2669,aryne_8325,c1sn2[nH]ccsn2c#1,-1113.919,115.5709
arene_7250,O=c1[nH]n2c(=O)sccn2c1=O,-979.5923,aryne_8326,O=c1[nH]n2c(=O)sc#cn2c1=O,-978.2499,112.1196
arene_7251,O=c1ccc2ncnn2s1,-829.334,aryne_8327,O=c1c#cc2ncnn2s1,-828.0177,95.7416
arene_7252,O=c1ccn2c(=O)nnnc2s1,-958.5206,aryne_8328,O=c1c#cn2c(=O)nnnc2s1,-957.1886,105.5935
arene_7253,O=c1[nH]c(=O)n2cccc2o1,-565.6167,aryne_8329,O=c1[nH]c(=O)n2c#ccc2o1,-564.2202,146.0679
arene_7254,O=c1[nH]n2occ[nH]n2s1,-883.4811,aryne_8330,O=c1[nH]n2oc#c[nH]n2s1,-882.1203,123.6658
arene_7255,O=c1nnc2c(=O)[nH]ccc2[nH]1,-599.8024,aryne_8331,O=c1nnc2c(=O)[nH]c#cc2[nH]1,-598.4573,113.8139
arene_7256,O=c1snnn2scc[nH]n12,-1260.4958,aryne_8332,O=c1snnn2sc#c[nH]n12,-1259.1695,102.0167
arene_7257,O=c1[nH]ccn2scnon12,-921.5624,aryne_8333,O=c1[nH]c#cn2scnon12,-920.2033,122.599
arene_7258,O=c1ccn2c(=O)scnn2c1=O,-1017.635,aryne_8334,O=c1c#cn2c(=O)scnn2c1=O,-1016.3015,106.5348
arene_7259,O=c1ccn2c(=O)snc2s1,-1247.2745,aryne_8335,O=c1c#cn2c(=O)snc2s1,-1245.9431,105.217
arene_7260,O=c1oc(=O)n2cc[nH]c(=O)n2c1=O,-769.9379,aryne_8336,O=c1oc(=O)n2c#c[nH]c(=O)n2c1=O,-768.5754,124.7326
arene_7261,O=c1ccc2oncsc=2c1=O,-946.2801,aryne_8337,O=c1c#cc2oncsc=2c1=O,-944.9589,98.8164
arene_7262,O=c1cnsc2cc[nH]c(=O)c12,-926.5371,aryne_8338,O=c1cnsc2c#c[nH]c(=O)c12,-925.1913,114.2532
arene_7263,O=c1on2ncccn2c1=O,-581.4611,aryne_8339,O=c1on2ncc#cn2c1=O,-580.1139,115.1317
arene_7264,O=c1nc2ccnnc2ns1,-883.3595,aryne_8340,O=c1nc2c#cnnc2ns1,-882.0181,111.4921
arene_7265,O=c1ccn2c(=O)ccnc2o1,-603.6532,aryne_8341,O=c1c#cn2c(=O)ccnc2o1,-602.3015,117.9555
arene_7265,O=c1ccn2c(=O)ccnc2o1,-603.6532,aryne_8342,O=c1ccn2c(=O)c#cnc2o1,-602.3205,106.0328
arene_7266,c1cn2occsn2[nH]1,-792.2965,aryne_8343,c1[nH]n2sccon2c#1,-790.9179,134.8355
arene_7267,O=c1ccc2c(=O)sc(=O)[nH]c2o1,-1021.5744,aryne_8345,O=c1c#cc2c(=O)sc(=O)[nH]c2o1,-1020.2394,107.4761
arene_7268,c1cc2nnsc2cn1,-754.1891,aryne_8346,c1ncc2snnc2c#1,-752.8546,107.1623
arene_7269,O=c1ccnc2ccon12,-490.3717,aryne_8347,O=c1c#cnc2ccon12,-489.0426,103.7738
arene_7269,O=c1ccnc2ccon12,-490.3717,aryne_8348,O=c1ccnc2c#con12,-488.9604,155.355
arene_7270,O=c1[nH]c2cc[nH]c2o1,-452.3648,aryne_8349,O=c1[nH]c2c#c[nH]c2o1,-450.9697,145.1893
arene_7271,O=c1[nH]cnc2ccsc12,-813.3722,aryne_8350,O=c1[nH]cnc2c#csc12,-812.0055,127.3681
arene_7272,O=c1ccsc2cccnc12,-835.369,aryne_8351,O=c1c#csc2cccnc12,-834.0607,90.7216
arene_7272,O=c1ccsc2cccnc12,-835.369,aryne_8352,O=c1ccsc2c#ccnc12,-834.0377,105.1543
arene_7272,O=c1ccsc2cccnc12,-835.369,aryne_8353,O=c1ccsc2cc#cnc12,-834.0353,106.6603
arene_7273,O=c1ccoc2c(=O)ocnc12,-623.464,aryne_8354,O=c1c#coc2c(=O)ocnc12,-622.1176,114.6297
arene_7274,O=c1cc2cc[nH]c2co1,-474.3881,aryne_8355,O=c1cc2c#c[nH]c2co1,-472.9967,142.8676
arene_7276,c1cn2sncoc-2c[nH]1,-830.4784,aryne_8357,c1[nH]cc2ocnsn-2c#1,-829.141,108.9821
arene_7278,O=c1[nH]c2cc[nH]c2c(=O)s1,-888.5235,aryne_8359,O=c1[nH]c2c#c[nH]c2c(=O)s1,-887.123,148.5779
arene_7279,O=c1nnc2coccn-2c1=O,-619.5633,aryne_8360,O=c1nnc2coc#cn-2c1=O,-618.1857,134.2079
arene_7280,O=c1ccn2[nH]c(=O)sc(=O)c2c1,-1001.6522,aryne_8361,O=c1c#cn2[nH]c(=O)sc(=O)c2c1,-1000.3204,105.468
arene_7281,O=c1oc(=O)n2nnccn2c1=O,-710.7186,aryne_8362,O=c1oc(=O)n2nnc#cn2c1=O,-709.3585,123.2265
arene_7282,O=c1ccc2[nH]nnc2[nH]1,-486.5892,aryne_8363,O=c1c#cc2[nH]nnc2[nH]1,-485.2602,103.711
arene_7283,O=c1cnn2sccc2c1,-813.2811,aryne_8364,O=c1cnn2sc#cc2c1,-811.9251,120.6537
arene_7285,O=c1cc2c(=O)ccon2cn1,-603.5468,aryne_8366,O=c1cc2c(=O)c#con2cn1,-602.203,112.9981
arene_7286,O=c1occc2ncccc12,-512.4793,aryne_8367,O=c1oc#cc2ncccc12,-511.1282,117.579
arene_7286,O=c1occc2ncccc12,-512.4793,aryne_8368,O=c1occc2nc#ccc12,-511.1427,108.4801
arene_7286,O=c1occc2ncccc12,-512.4793,aryne_8369,O=c1occc2ncc#cc12,-511.1426,108.5428
arene_7287,O=c1cnn2c(=O)ccn2s1,-904.4139,aryne_8370,O=c1cnn2c(=O)c#cn2s1,-903.0324,136.6552
arene_7288,c1cc2[nH]ccc2cn1,-379.4225,aryne_8371,c1ncc2cc[nH]c2c#1,-378.0981,100.8245
arene_7288,c1cc2[nH]ccc2cn1,-379.4225,aryne_8372,c1[nH]c2ccncc2c#1,-378.0285,144.4991
arene_7289,O=c1ccn2c(=O)sncn12,-904.4758,aryne_8373,O=c1sncn2c(=O)c#cn12,-903.0826,143.9971
arene_7290,O=c1nc2c(=O)cc[nH]n2c(=O)s1,-1017.6846,aryne_8374,O=c1nc2c(=O)c#c[nH]n2c(=O)s1,-1016.3487,108.0408
arene_7291,O=c1cc2[nH]ccn2nn1,-486.5342,aryne_8375,O=c1cc2[nH]c#cn2nn1,-485.1355,147.4484
arene_7292,O=c1ccn2ccsc(=O)c2c1,-910.5018,aryne_8376,O=c1c#cn2ccsc(=O)c2c1,-909.1703,105.2798
arene_7292,O=c1ccn2ccsc(=O)c2c1,-910.5018,aryne_8377,O=c1ccn2c#csc(=O)c2c1,-909.1699,105.5308
arene_7293,O=c1ccc2sncc2s1,-1156.0896,aryne_8378,O=c1c#cc2sncc2s1,-1154.7779,92.8551
arene_7294,O=c1scc2cc[nH]n2c1=O,-888.4377,aryne_8379,O=c1scc2c#c[nH]n2c1=O,-887.0458,143.1813
arene_7295,O=c1occn2snnon12,-957.383,aryne_8380,O=c1oc#cn2snnon12,-956.0059,133.8942
arene_7296,c1cnn2[nH]ncon2c1,-503.6024,aryne_8381,c1cnn2[nH]ncon2c#1,-502.2744,103.0835
arene_7297,O=c1[nH]c2ccsc(=O)c2c(=O)s1,-1344.4673,aryne_8382,O=c1[nH]c2c#csc(=O)c2c(=O)s1,-1343.1536,94.1101
arene_7298,O=c1snc2c(=O)occn2c1=O,-1037.5366,aryne_8383,O=c1snc2c(=O)oc#cn2c1=O,-1036.1658,129.9409
arene_7299,O=c1on2ccsnc-2c(=O)c1=O,-1037.4225,aryne_8384,O=c1on2c#csnc-2c(=O)c1=O,-1036.1057,96.0554
arene_7300,O=c1[nH]c(=O)c2ccsc(=O)c2[nH]1,-1001.7542,aryne_8385,O=c1[nH]c(=O)c2c#csc(=O)c2[nH]1,-1000.4288,101.452
arene_7301,O=c1ccc2n[nH]ncn1-2,-486.543,aryne_8386,O=c1c#cc2n[nH]ncn1-2,-485.1729,129.5016
arene_7302,O=c1[nH]c2n[nH]ccn-2c1=O,-561.7312,aryne_8387,O=c1[nH]c2n[nH]c#cn-2c1=O,-560.3772,119.3987
arene_7303,O=c1[nH]c2occc(=O)c2[nH]c1=O,-678.7993,aryne_8388,O=c1[nH]c2oc#cc(=O)c2[nH]c1=O,-677.4483,117.5162
arene_7305,O=c1[nH]ccc2ccsc(=O)c12,-910.5354,aryne_8390,O=c1[nH]c#cc2ccsc(=O)c12,-909.1908,113.5001
arene_7305,O=c1[nH]ccc2ccsc(=O)c12,-910.5354,aryne_8391,O=c1[nH]ccc2c#csc(=O)c12,-909.2216,94.1729
arene_7306,O=c1ccon2occsn12,-925.3516,aryne_8392,O=c1c#con2occsn12,-924.0239,102.8952
arene_7309,O=c1[nH]cnc2ncccc12,-508.6802,aryne_8396,O=c1[nH]cnc2nc#ccc12,-507.3459,107.0368
arene_7309,O=c1[nH]cnc2ncccc12,-508.6802,aryne_8397,O=c1[nH]cnc2ncc#cc12,-507.343,108.8566
arene_7310,O=c1[nH]nnc2[nH]ccc12,-486.5823,aryne_8398,O=c1[nH]nnc2[nH]c#cc12,-485.185,146.5699
arene_7311,O=c1cc2c(=O)cc[nH]n2c(=O)o1,-678.765,aryne_8399,O=c1cc2c(=O)c#c[nH]n2c(=O)o1,-677.4285,108.4173
arene_7312,O=c1cnn2ccccc2c1,-492.5794,aryne_8400,O=c1cnn2c#cccc2c1,-491.2275,118.081
arene_7312,O=c1cnn2ccccc2c1,-492.5794,aryne_8401,O=c1cnn2ccc#cc2c1,-491.2479,105.2798
arene_7313,O=c1ccn2oc(=O)ncc2c1,-603.5555,aryne_8402,O=c1c#cn2oc(=O)ncc2c1,-602.2209,107.2251
arene_7315,O=c1scnc2occc12,-833.1834,aryne_8404,O=c1scnc2oc#cc12,-831.7727,154.9785
arene_7316,O=c1cc[nH]n2c(=O)nnnc12,-615.7267,aryne_8405,O=c1c#c[nH]n2c(=O)nnnc12,-614.3916,107.5388
arene_7317,O=c1ccc2sc(=O)ccc2s1,-1253.2696,aryne_8406,O=c1c#cc2sc(=O)ccc2s1,-1251.9585,92.4786
arene_7319,O=c1occ2nnccn2c1=O,-619.5887,aryne_8408,O=c1occ2nnc#cn2c1=O,-618.2249,125.5483
arene_7321,O=c1nc2c(=O)[nH]ccc2n[nH]1,-599.8063,aryne_8410,O=c1nc2c(=O)[nH]c#cc2n[nH]1,-598.4636,112.3079
arene_7322,c1csn2cnonc-2s1,-1189.1842,aryne_8411,c1sc2noncn-2sc#1,-1187.8678,95.8044
arene_7324,O=c1ncsc2nnccc12,-867.3842,aryne_8413,O=c1ncsc2nnc#cc12,-866.0371,115.0689
arene_7325,O=c1ccn2sncn12,-791.2241,aryne_8414,O=c1c#cn2sncn12,-789.8388,139.0398
arene_7326,O=c1cc[nH]n2snn[nH]n12,-917.7009,aryne_8415,O=c1c#c[nH]n2snn[nH]n12,-916.3877,93.7964
arene_7327,O=c1nc2sccc2ns1,-1172.0967,aryne_8416,O=c1nc2sc#cc2ns1,-1170.7433,119.0222
arene_7328,O=c1cnsc2[nH]ccc12,-813.321,aryne_8417,O=c1cnsc2[nH]c#cc12,-811.9211,148.2014
arene_7330,O=c1ccc2c(=O)oc(=O)c1=2,-568.1532,aryne_8419,O=c1c#cc2c(=O)oc(=O)c1=2,-566.7822,130.0664
arene_7333,O=c1nc2ncccc2co1,-528.4728,aryne_8422,O=c1nc2ncc#cc2co1,-527.1403,105.9073
arene_7334,c1cc2[nH]ncc2nn1,-411.41,aryne_8423,c1nnc2cn[nH]c2c#1,-410.0766,106.472
arene_7335,O=c1ccc2sc(=O)[nH]c(=O)c2[nH]1,-1001.7467,aryne_8424,O=c1c#cc2sc(=O)[nH]c(=O)c2[nH]1,-1000.419,102.8952
arene_7336,O=c1ccn2cnc(=O)sc2c1,-926.5331,aryne_8425,O=c1c#cn2cnc(=O)sc2c1,-925.2,106.2838
arene_7338,O=c1nc2[nH]ccc2co1,-490.4308,aryne_8427,O=c1nc2[nH]c#cc2co1,-489.0424,140.985
arene_7339,c1c[nH]c2scnoc=2[nH]1,-830.4472,aryne_8428,c1[nH]c2oncsc=2[nH]c#1,-829.1118,107.7271
arene_7340,c1cc2cnnn2[nH]1,-373.3113,aryne_8429,c1[nH]n2nncc2c#1,-371.9172,144.5618
arene_7341,O=c1ncn2occon2o1,-618.4268,aryne_8430,O=c1ncn2oc#con2o1,-617.0542,131.0704
