arene_id,arene_smiles,aryne_id,aryne_smiles
arene_6175,O=c1[nH]c2cccn2oc1=O,aryne_7106,O=c1[nH]c2cc#cn2oc1=O
arene_6176,O=c1ccn2oc(=O)oc(=O)c2n1,aryne_7107,O=c1c#cn2oc(=O)oc(=O)c2n1
arene_6177,O=c1nnc(=O)n2sccn12,aryne_7108,O=c1nnc(=O)n2sc#cn12
arene_6178,O=c1cc2ccc(=O)sn2c(=O)s1,aryne_7109,O=c1c#cc2cc(=O)sc(=O)n2s1
arene_6179,O=c1ccc2[nH]nnc2s1,aryne_7110,O=c1c#cc2[nH]nnc2s1
arene_6180,O=c1[nH]c(=O)c2ccccc2s1,aryne_7111,O=c1[nH]c(=O)c2c#cccc2s1
arene_6180,O=c1[nH]c(=O)c2ccccc2s1,aryne_7112,O=c1[nH]c(=O)c2cc#ccc2s1
arene_6180,O=c1[nH]c(=O)c2ccccc2s1,aryne_7113,O=c1[nH]c(=O)c2ccc#cc2s1
arene_6181,O=c1cccc2nn[nH]c(=O)n12,aryne_7114,O=c1c#ccc2nn[nH]c(=O)n12
arene_6182,O=c1ccc2c(=O)[nH]ccc2[nH]1,aryne_7115,O=c1c#cc2c(=O)[nH]ccc2[nH]1
arene_6182,O=c1ccc2c(=O)[nH]ccc2[nH]1,aryne_7116,O=c1ccc2c(=O)[nH]c#cc2[nH]1
arene_6183,O=c1ccn2c(=O)nnsc2c1,aryne_7117,O=c1c#cn2c(=O)nnsc2c1
arene_6184,O=c1cc2occc2co1,aryne_7118,O=c1cc2oc#cc2co1
arene_6185,O=c1ccc2concn-2c1=O,aryne_7119,O=c1c#cc2concn-2c1=O
arene_6186,O=c1cnc(=O)n2c(=O)sccn12,aryne_7120,O=c1cnc(=O)n2c(=O)sc#cn12
arene_6187,O=c1cnc2cccn2o1,aryne_7121,O=c1cnc2cc#cn2o1
arene_6188,N=c1[nH][nH]c2ccccc12,aryne_7122,N=c1[nH][nH]c2c#cccc12
arene_6188,N=c1[nH][nH]c2ccccc12,aryne_7123,N=c1[nH][nH]c2cc#ccc12
arene_6188,N=c1[nH][nH]c2ccccc12,aryne_7124,N=c1[nH][nH]c2ccc#cc12
arene_6189,O=c1ccnc2nccnn12,aryne_7125,O=c1c#cnc2nccnn12
arene_6190,O=c1[nH]ccn2snnon12,aryne_7126,O=c1[nH]c#cn2snnon12
arene_6191,O=c1ccn2ccc(=O)[nH]c2c1,aryne_7127,O=c1c#cn2ccc(=O)[nH]c2c1
arene_6191,O=c1ccn2ccc(=O)[nH]c2c1,aryne_7128,O=c1ccn2c#cc(=O)[nH]c2c1
arene_6192,O=c1ccc2ncc(=O)c(=O)c=2c1=O,aryne_7129,O=c1c#cc2ncc(=O)c(=O)c=2c1=O
arene_6193,c1cn2ccnc2nn1,aryne_7130,c1nnc2nccn2c#1
arene_6193,c1cn2ccnc2nn1,aryne_7131,c1nc2nnccn2c#1
arene_6194,O=c1[nH]c(=O)n2occ[nH]n2o1,aryne_7132,O=c1[nH]c(=O)n2oc#c[nH]n2o1
arene_6195,O=c1oc(=O)n2[nH]ccn2c1=O,aryne_7133,O=c1oc(=O)n2[nH]c#cn2c1=O
arene_6196,O=c1cnc2cc[nH]c2s1,aryne_7134,O=c1cnc2c#c[nH]c2s1
arene_6197,O=c1ccn2onnsn2s1,aryne_7135,O=c1c#cn2onnsn2s1
arene_6198,O=c1[nH]c(=O)c2c(=O)sccc2[nH]1,aryne_7136,O=c1[nH]c(=O)c2c(=O)sc#cc2[nH]1
arene_6199,O=c1ccon2c(=O)snc12,aryne_7137,O=c1c#con2c(=O)snc12
arene_6200,O=c1ccn2c(=O)[nH]nnc2n1,aryne_7138,O=c1c#cn2c(=O)[nH]nnc2n1
arene_6201,O=c1cc2sccc(=O)c2n[nH]1,aryne_7139,O=c1cc2sc#cc(=O)c2n[nH]1
arene_6202,c1cn2snnc2n1,aryne_7140,c1nc2nnsn2c#1
arene_6203,O=c1occc2cnnn12,aryne_7141,O=c1oc#cc2cnnn12
arene_6204,O=c1ccsc2onnc12,aryne_7142,O=c1c#csc2onnc12
arene_6205,O=c1cnn2occc(=O)n2c1=O,aryne_7143,O=c1cnn2oc#cc(=O)n2c1=O
arene_6206,O=c1[nH]ccn2c(=O)cccc12,aryne_7144,O=c1[nH]c#cn2c(=O)cccc12
arene_6206,O=c1[nH]ccn2c(=O)cccc12,aryne_7145,O=c1[nH]ccn2c(=O)c#ccc12
arene_6207,c1nn2occsc-2no1,aryne_7146,c1on2nconc-2sc#1
arene_6208,O=c1cccc2nn[nH]n12,aryne_7147,O=c1c#ccc2nn[nH]n12
arene_6209,O=c1sc2scc[nH]c=2c(=O)c1=O,aryne_7148,O=c1sc2sc#c[nH]c=2c(=O)c1=O
arene_6210,O=c1ccsn2c(=O)occ12,aryne_7149,O=c1c#csn2c(=O)occ12
arene_6211,c1nc2occc2o1,aryne_7150,c1oc2ncoc2c#1
arene_6212,O=c1ccn2snnc(=O)c2c1,aryne_7151,O=c1c#cn2snnc(=O)c2c1
arene_6213,O=c1ncc(=O)n2ccscc1-2,aryne_7152,O=c1ncc(=O)n2c#cscc1-2
arene_6214,O=c1nncc2ncccn12,aryne_7153,O=c1nncc2ncc#cn12
arene_6215,c1coc2snnoc=2o1,aryne_7154,c1oc2onnsc=2oc#1
arene_6216,O=c1scnc2ccoc12,aryne_7155,O=c1scnc2c#coc12
arene_6217,O=c1cc[nH]nc1,aryne_7156,O=c1c#c[nH]nc1
arene_6218,O=c1ccn2c(=O)[nH]c(=O)sc2c1,aryne_7157,O=c1c#cn2c(=O)[nH]c(=O)sc2c1
arene_6219,O=c1[nH]c(=O)n2ccoc(=O)n2c1=O,aryne_7158,O=c1[nH]c(=O)n2c#coc(=O)n2c1=O
arene_6220,O=c1[nH]c(=O)c(=O)n2ccocc1-2,aryne_7159,O=c1[nH]c(=O)c(=O)n2c#cocc1-2
arene_6221,O=c1sccc2cnnnc12,aryne_7160,O=c1sc#cc2cnnnc12
arene_6222,O=c1ccon2occon12,aryne_7161,O=c1c#con2occon12
arene_6222,O=c1ccon2occon12,aryne_7162,O=c1ccon2oc#con12
arene_6223,O=c1cnoc2cc[nH]c(=O)c12,aryne_7163,O=c1cnoc2c#c[nH]c(=O)c12
arene_6224,c1cn2oncc2n1,aryne_7164,c1nc2cnon2c#1
arene_6225,O=c1ncn2occn2c1=O,aryne_7165,O=c1ncn2oc#cn2c1=O
arene_6226,O=c1[nH]c2cc[nH]c2oc1=O,aryne_7166,O=c1[nH]c2c#c[nH]c2oc1=O
arene_6227,O=c1ccn2nn[nH]cc1-2,aryne_7167,O=c1c#cn2nn[nH]cc1-2
arene_6228,O=c1ncsc2c(=O)ccoc12,aryne_7168,O=c1ncsc2c(=O)c#coc12
arene_6229,O=c1ccc(=O)n2ncccn12,aryne_7169,O=c1c#cc(=O)n2ncccn12
arene_6229,O=c1ccc(=O)n2ncccn12,aryne_7170,O=c1ccc(=O)n2ncc#cn12
arene_6230,O=c1ccc2c[nH]cnn1-2,aryne_7171,O=c1c#cc2c[nH]cnn1-2
arene_6231,O=c1ccn2cccc2o1,aryne_7172,O=c1c#cn2cccc2o1
arene_6231,O=c1ccn2cccc2o1,aryne_7173,O=c1ccn2c#ccc2o1
arene_6232,O=c1cnn2sccc(=O)n2c1=O,aryne_7174,O=c1cnn2sc#cc(=O)n2c1=O
arene_6233,O=c1ccn2cccnc2n1,aryne_7175,O=c1c#cn2cccnc2n1
arene_6233,O=c1ccn2cccnc2n1,aryne_7176,O=c1ccn2c#ccnc2n1
arene_6234,O=c1cnc2[nH]ccc(=O)c2s1,aryne_7177,O=c1cnc2[nH]c#cc(=O)c2s1
arene_6235,c1ccc2oncc2c1,aryne_7178,c1cc2cnoc2cc#1
arene_6235,c1ccc2oncc2c1,aryne_7179,c1ccc2oncc2c#1
arene_6235,c1ccc2oncc2c1,aryne_7180,c1ccc2cnoc2c#1
arene_6236,O=c1cnc2ccoc2s1,aryne_7181,O=c1cnc2c#coc2s1
arene_6237,O=c1ccn2nnc(=O)sc2n1,aryne_7182,O=c1c#cn2nnc(=O)sc2n1
arene_6238,O=c1oc(=O)n2c(=O)cc[nH]n2c1=O,aryne_7183,O=c1oc(=O)n2c(=O)c#c[nH]n2c1=O
arene_6239,c1con2nnncn2o1,aryne_7184,c1on2cnnnn2oc#1
arene_6240,O=c1sc2ccncc2s1,aryne_7185,O=c1sc2c#cncc2s1
arene_6241,O=c1sncn2[nH]ccon12,aryne_7186,O=c1sncn2[nH]c#con12
arene_6242,O=c1ccc2nnncc2[nH]1,aryne_7187,O=c1c#cc2nnncc2[nH]1
arene_6243,O=c1ccn2c(=O)[nH]cc2o1,aryne_7188,O=c1c#cn2c(=O)[nH]cc2o1
arene_6244,O=c1snc2ccnnn2c1=O,aryne_7189,O=c1snc2c#cnnn2c1=O
arene_6245,O=c1ccn2c(=O)ncn2[nH]1,aryne_7190,O=c1c#cn2c(=O)ncn2[nH]1
arene_6246,O=c1ccn2ccnc2s1,aryne_7191,O=c1c#cn2ccnc2s1
arene_6246,O=c1ccn2ccnc2s1,aryne_7192,O=c1ccn2c#cnc2s1
arene_6247,c1cn2[nH]nc[nH]c-2n[nH]1,aryne_7193,c1[nH]nc2[nH]cn[nH]n-2c#1
arene_6248,O=c1cnc2sccoc1=2,aryne_7194,O=c1cnc2sc#coc1=2
arene_6249,O=c1oc(=O)n2occon2o1,aryne_7195,O=c1oc(=O)n2oc#con2o1
arene_6250,c1con2sccn2o1,aryne_7196,c1on2ccsn2oc#1
arene_6250,c1con2sccn2o1,aryne_7197,c1sn2occon2c#1
arene_6251,O=c1ccc2[nH]cnsc=2c1=O,aryne_7198,O=c1c#cc2[nH]cnsc=2c1=O
arene_6252,c1nn2occ[nH]c-2n[nH]1,aryne_7199,c1[nH]c2n[nH]cnn-2oc#1
arene_6253,c1csn2oncn2[nH]1,aryne_7200,c1[nH]n2cnon2sc#1
arene_6254,O=c1snc2sccn12,aryne_7201,O=c1snc2sc#cn12
arene_6255,O=c1ccn2ccoc2n1,aryne_7202,O=c1c#cn2ccoc2n1
arene_6255,O=c1ccn2ccoc2n1,aryne_7203,O=c1ccn2c#coc2n1
arene_6256,O=c1[nH]ncc2ccoc12,aryne_7204,O=c1[nH]ncc2c#coc12
arene_6257,O=c1sn2cc[nH]n2c1=O,aryne_7205,O=c1sn2c#c[nH]n2c1=O
arene_6258,O=c1nc2ccncn2c(=O)s1,aryne_7206,O=c1nc2c#cncn2c(=O)s1
arene_6259,O=c1scnc2nccn12,aryne_7207,O=c1scnc2nc#cn12
arene_6260,O=c1on2c(=O)ccon2c1=O,aryne_7208,O=c1on2c(=O)c#con2c1=O
arene_6261,O=c1occn2c(=O)ncnc12,aryne_7209,O=c1oc#cn2c(=O)ncnc12
arene_6262,c1nn2sccsc-2ns1,aryne_7210,c1sc2nscnn-2sc#1
arene_6263,O=c1on2cccnn2c1=O,aryne_7211,O=c1on2c#ccnn2c1=O
arene_6264,O=c1nc2[nH]cc[nH]c-2nc1=O,aryne_7212,O=c1nc2[nH]c#c[nH]c-2nc1=O
arene_6265,c1n[nH]c2occsc=2[nH]1,aryne_7213,c1oc2[nH]nc[nH]c=2sc#1
arene_6266,c1con2occn2[nH]1,aryne_7214,c1[nH]n2ccon2oc#1
arene_6266,c1con2occn2[nH]1,aryne_7215,c1on2occ[nH]n2c#1
arene_6267,c1cn2snnsc-2co1,aryne_7216,c1occ2snnsn-2c#1
arene_6268,O=c1cnn2scc[nH]n2s1,aryne_7217,O=c1cnn2sc#c[nH]n2s1
arene_6269,O=c1cc[nH]c(=O)o1,aryne_7218,O=c1c#c[nH]c(=O)o1
arene_6270,O=c1ccn2c(=O)c(=O)[nH]nc2s1,aryne_7219,O=c1c#cn2c(=O)c(=O)[nH]nc2s1
arene_6271,O=c1[nH]n2ccccn2c1=O,aryne_7220,O=c1[nH]n2c#cccn2c1=O
arene_6271,O=c1[nH]n2ccccn2c1=O,aryne_7221,O=c1[nH]n2ccc#cn2c1=O
arene_6272,O=c1cc2ccc(=O)on2cn1,aryne_7222,O=c1cc2c#cc(=O)on2cn1
arene_6273,O=c1ccn2c(=O)nnsc2n1,aryne_7223,O=c1c#cn2c(=O)nnsc2n1
arene_6274,O=c1ccc2sc(=O)cnc2o1,aryne_7224,O=c1c#cc2sc(=O)cnc2o1
arene_6275,O=c1nc2ccoc(=O)c2ns1,aryne_7225,O=c1nc2c#coc(=O)c2ns1
arene_6276,O=c1[nH]ccc2c[nH]cc12,aryne_7226,O=c1[nH]c#cc2c[nH]cc12
arene_6277,c1csc2concn-2o1,aryne_7227,c1on2cnocc-2sc#1
arene_6278,O=c1ncn2oc(=O)ccc2n1,aryne_7228,O=c1ncn2oc(=O)c#cc2n1
arene_6279,O=c1[nH]c2ccsc2c(=O)o1,aryne_7229,O=c1[nH]c2c#csc2c(=O)o1
arene_6280,O=c1ccc2c(=O)occc2s1,aryne_7230,O=c1c#cc2c(=O)occc2s1
arene_6280,O=c1ccc2c(=O)occc2s1,aryne_7231,O=c1ccc2c(=O)oc#cc2s1
arene_6281,O=c1ccc(=O)n2c(=O)c(=O)c(=O)nc1-2,aryne_7232,O=c1c#cc(=O)n2c(=O)c(=O)c(=O)nc1-2
arene_6282,O=c1occn2c(=O)onc12,aryne_7233,O=c1oc#cn2c(=O)onc12
arene_6283,c1cn2sncsc-2no1,aryne_7234,c1onc2scnsn-2c#1
arene_6284,O=c1ccn2cnc(=O)c(=O)n2s1,aryne_7235,O=c1c#cn2cnc(=O)c(=O)n2s1
arene_6285,O=c1cnn2c(=O)[nH]ccn12,aryne_7236,O=c1cnn2c(=O)[nH]c#cn12
arene_6286,O=c1ccc(=O)n2nc[nH]cc1-2,aryne_7237,O=c1c#cc(=O)n2nc[nH]cc1-2
arene_6287,O=c1ccc2cnsc2s1,aryne_7238,O=c1c#cc2cnsc2s1
arene_6288,O=c1cc2nnccc2c[nH]1,aryne_7239,O=c1cc2nnc#cc2c[nH]1
arene_6289,c1cc2ccnn2nn1,aryne_7240,c1nnn2nccc2c#1
arene_6290,O=c1cc2ccoc(=O)n2c(=O)s1,aryne_7241,O=c1cc2c#coc(=O)n2c(=O)s1
arene_6291,O=c1ccn2c(=O)sc(=O)nc2[nH]1,aryne_7242,O=c1c#cn2c(=O)sc(=O)nc2[nH]1
arene_6292,O=c1ccn2snnsn2s1,aryne_7243,O=c1c#cn2snnsn2s1
arene_6293,O=c1ccc2nsc(=O)cc2o1,aryne_7244,O=c1c#cc2nsc(=O)cc2o1
arene_6294,O=c1sc2occsc=2c1=O,aryne_7245,O=c1sc2oc#csc=2c1=O
arene_6295,O=c1occ2sccn2c1=O,aryne_7246,O=c1occ2sc#cn2c1=O
arene_6296,c1cnc2cccn2c1,aryne_7247,c1cnc2cccn2c#1
arene_6296,c1cnc2cccn2c1,aryne_7248,c1cc2ncccn2c#1
arene_6297,O=c1ccc2nc(=O)oc(=O)n2[nH]1,aryne_7249,O=c1c#cc2nc(=O)oc(=O)n2[nH]1
arene_6298,O=c1ccn2c(=O)snc2o1,aryne_7250,O=c1c#cn2c(=O)snc2o1
arene_6299,c1cn2scn[nH]n2nn1,aryne_7251,c1nnn2[nH]ncsn2c#1
arene_6300,O=c1oc(=O)c(=O)c2scc[nH]c1=2,aryne_7252,O=c1oc(=O)c(=O)c2sc#c[nH]c1=2
arene_6301,O=c1ncc2coccn1-2,aryne_7253,O=c1ncc2coc#cn1-2
arene_6302,O=c1ccoc2scnc(=O)c12,aryne_7254,O=c1c#coc2scnc(=O)c12
arene_6303,O=c1nnc2nsccn1-2,aryne_7255,O=c1nnc2nsc#cn1-2
arene_6304,c1cc2nccn2nn1,aryne_7256,c1nnn2ccnc2c#1
arene_6304,c1cc2nccn2nn1,aryne_7257,c1nc2ccnnn2c#1
arene_6305,O=c1ccc2cnoc(=O)c2s1,aryne_7258,O=c1c#cc2cnoc(=O)c2s1
arene_6306,O=c1ccn2nnonc1-2,aryne_7259,O=c1c#cn2nnonc1-2
arene_6307,O=c1ncc2occsc=2c1=O,aryne_7260,O=c1ncc2oc#csc=2c1=O
arene_6308,O=c1nnn2nnccn12,aryne_7261,O=c1nnn2nnc#cn12
arene_6309,O=c1ccn2cnsc(=O)c2n1,aryne_7262,O=c1c#cn2cnsc(=O)c2n1
arene_6310,O=c1ccn2ocnc2n1,aryne_7263,O=c1c#cn2ocnc2n1
arene_6311,O=c1ccc2c(=O)c(=O)ncc=2c1=O,aryne_7264,O=c1c#cc2c(=O)c(=O)ncc=2c1=O
arene_6312,O=c1cc2cc[nH]c(=O)n2c(=O)o1,aryne_7265,O=c1cc2c#c[nH]c(=O)n2c(=O)o1
arene_6313,O=c1oc(=O)c2cccnc2o1,aryne_7266,O=c1oc(=O)c2c#ccnc2o1
arene_6313,O=c1oc(=O)c2cccnc2o1,aryne_7267,O=c1oc(=O)c2cc#cnc2o1
arene_6314,c1c[nH]cn1,aryne_7268,c1nc[nH]c#1
arene_6315,O=c1oc2nccn2s1,aryne_7269,O=c1oc2nc#cn2s1
arene_6316,O=c1scnn2sccon12,aryne_7270,O=c1scnn2sc#con12
arene_6317,O=c1sn2cc[nH]n2c(=O)c1=O,aryne_7271,O=c1sn2c#c[nH]n2c(=O)c1=O
arene_6318,O=c1ccn2c(=O)oncn2c1=O,aryne_7272,O=c1c#cn2c(=O)oncn2c1=O
arene_6319,O=c1ccn2sccsn2s1,aryne_7273,O=c1c#cn2sccsn2s1
arene_6319,O=c1ccn2sccsn2s1,aryne_7274,O=c1ccn2sc#csn2s1
arene_6320,O=c1sc(=O)c2ccccc2s1,aryne_7275,O=c1sc(=O)c2c#cccc2s1
arene_6320,O=c1sc(=O)c2ccccc2s1,aryne_7276,O=c1sc(=O)c2cc#ccc2s1
arene_6320,O=c1sc(=O)c2ccccc2s1,aryne_7277,O=c1sc(=O)c2ccc#cc2s1
arene_6321,O=c1ccn2ncsn12,aryne_7278,O=c1c#cn2ncsn12
arene_6322,O=c1sc(=O)c2nccc(=O)n2s1,aryne_7279,O=c1sc(=O)c2nc#cc(=O)n2s1
arene_6323,O=c1[nH]ccc2cocc12,aryne_7280,O=c1[nH]c#cc2cocc12
arene_6324,O=c1nc2sccc(=O)c2c[nH]1,aryne_7281,O=c1nc2sc#cc(=O)c2c[nH]1
arene_6325,c1csc2onnsc=2o1,aryne_7282,c1oc2snnoc=2sc#1
arene_6326,O=c1oc2c(=O)[nH]ccc2sc1=O,aryne_7283,O=c1oc2c(=O)[nH]c#cc2sc1=O
arene_6327,c1cnc2c[nH]cc2c1,aryne_7284,c1cnc2c[nH]cc2c#1
arene_6328,O=c1ccc2nncnc2o1,aryne_7285,O=c1c#cc2nncnc2o1
arene_6329,c1csn2nnsn2[nH]1,aryne_7286,c1[nH]n2snnn2sc#1
arene_6330,O=c1ccn2ccnnn2c1=O,aryne_7287,O=c1c#cn2ccnnn2c1=O
arene_6330,O=c1ccn2ccnnn2c1=O,aryne_7288,O=c1ccn2c#cnnn2c1=O
arene_6331,c1nsc2sccoc=2[nH]1,aryne_7289,c1oc2[nH]cnsc=2sc#1
arene_6332,O=c1ncc(=O)n2c(=O)ccon12,aryne_7290,O=c1ncc(=O)n2c(=O)c#con12
arene_6333,O=c1on2c(=O)[nH]ccn2c(=O)c1=O,aryne_7291,O=c1on2c(=O)[nH]c#cn2c(=O)c1=O
arene_6334,c1cnn2ocnsn2c1,aryne_7292,c1cnn2ocnsn2c#1
arene_6335,O=c1ccc2cc[nH]c(=O)c2s1,aryne_7293,O=c1c#cc2cc[nH]c(=O)c2s1
arene_6335,O=c1ccc2cc[nH]c(=O)c2s1,aryne_7294,O=c1ccc2c#c[nH]c(=O)c2s1
arene_6336,O=c1ccn2cccnn12,aryne_7295,O=c1c#cn2cccnn12
arene_6336,O=c1ccn2cccnn12,aryne_7296,O=c1ccn2c#ccnn12
arene_6337,O=c1ccn2[nH]c(=O)[nH]c(=O)c2n1,aryne_7297,O=c1c#cn2[nH]c(=O)[nH]c(=O)c2n1
arene_6338,O=c1[nH]c2occc2s1,aryne_7298,O=c1[nH]c2oc#cc2s1
arene_6339,c1csc2scnoc=2s1,aryne_7299,c1sc2oncsc=2sc#1
arene_6340,O=c1on2c(=O)occn2c(=O)c1=O,aryne_7300,O=c1on2c(=O)oc#cn2c(=O)c1=O
arene_6341,O=c1ccc2[nH]ccc2o1,aryne_7301,O=c1c#cc2[nH]ccc2o1
arene_6341,O=c1ccc2[nH]ccc2o1,aryne_7302,O=c1ccc2[nH]c#cc2o1
arene_6342,c1cn2cnoc2n1,aryne_7303,c1nc2oncn2c#1
arene_6343,O=c1cc2cnccn2cn1,aryne_7304,O=c1cc2cnc#cn2cn1
arene_6344,c1cnnnc1,aryne_7305,c1cnnnc#1
arene_6345,O=c1ccc2c(=O)[nH]ncc2s1,aryne_7306,O=c1c#cc2c(=O)[nH]ncc2s1
arene_6346,O=c1oc(=O)n2ccccn2c1=O,aryne_7307,O=c1oc(=O)n2c#cccn2c1=O
arene_6346,O=c1oc(=O)n2ccccn2c1=O,aryne_7308,O=c1oc(=O)n2ccc#cn2c1=O
arene_6347,c1csc2c[nH]nnn-2[nH]1,aryne_7309,c1[nH]n2nn[nH]cc-2sc#1
arene_6348,O=c1[nH]cnc2c(=O)occc12,aryne_7310,O=c1[nH]cnc2c(=O)oc#cc12
arene_6349,O=c1[nH]n2[nH]ccsn2s1,aryne_7311,O=c1[nH]n2[nH]c#csn2s1
arene_6350,O=c1cc[nH]c2c(=O)[nH]ccc12,aryne_7312,O=c1c#c[nH]c2c(=O)[nH]ccc12
arene_6350,O=c1cc[nH]c2c(=O)[nH]ccc12,aryne_7313,O=c1cc[nH]c2c(=O)[nH]c#cc12
arene_6351,O=c1sccc2csnc12,aryne_7314,O=c1sc#cc2csnc12
arene_6352,O=c1sccn2c(=O)cccc12,aryne_7315,O=c1sc#cn2c(=O)cccc12
arene_6352,O=c1sccn2c(=O)cccc12,aryne_7316,O=c1sccn2c(=O)c#ccc12
arene_6353,O=c1cnc2cnccc2s1,aryne_7317,O=c1cnc2cnc#cc2s1
arene_6354,O=c1nnn2ccon2c1=O,aryne_7318,O=c1nnn2c#con2c1=O
arene_6355,O=c1onnc2ccoc12,aryne_7319,O=c1onnc2c#coc12
arene_6356,O=c1ccsn2sccon12,aryne_7320,O=c1c#csn2sccon12
arene_6356,O=c1ccsn2sccon12,aryne_7321,O=c1ccsn2sc#con12
arene_6357,c1cc2n[nH]nc2s1,aryne_7322,c1sc2n[nH]nc2c#1
arene_6358,O=c1sccc2[nH]nnc12,aryne_7323,O=c1sc#cc2[nH]nnc12
arene_6359,O=c1cnc2sccc(=O)c2[nH]1,aryne_7324,O=c1cnc2sc#cc(=O)c2[nH]1
arene_6360,O=c1cnn2c(=O)cccc2[nH]1,aryne_7325,O=c1cnn2c(=O)c#ccc2[nH]1
arene_6361,O=c1[nH]c(=O)n2ccnc2[nH]1,aryne_7326,O=c1[nH]c(=O)n2c#cnc2[nH]1
arene_6362,O=c1sc(=O)c2[nH]ccc(=O)c2s1,aryne_7327,O=c1sc(=O)c2[nH]c#cc(=O)c2s1
arene_6363,O=c1on2ccsc(=O)n2c1=O,aryne_7328,O=c1on2c#csc(=O)n2c1=O
arene_6364,O=c1nnn2cccc2[nH]1,aryne_7329,O=c1nnn2c#ccc2[nH]1
arene_6365,O=c1oc2n[nH]ccn-2c(=O)c1=O,aryne_7330,O=c1oc2n[nH]c#cn-2c(=O)c1=O
arene_6366,O=c1ccoc2ccnn12,aryne_7331,O=c1c#coc2ccnn12
arene_6367,O=c1[nH]c(=O)n2occsn2s1,aryne_7332,O=c1[nH]c(=O)n2oc#csn2s1
arene_6368,O=c1[nH]cc2[nH]ccn12,aryne_7333,O=c1[nH]cc2[nH]c#cn12
arene_6369,c1cn2[nH]cn[nH]c-2n[nH]1,aryne_7334,c1[nH]nc2[nH]nc[nH]n-2c#1
arene_6370,O=c1cn[nH]c2nccnc12,aryne_7335,O=c1cn[nH]c2nc#cnc12
arene_6371,O=c1ccc2c(=O)onnc2[nH]1,aryne_7336,O=c1c#cc2c(=O)onnc2[nH]1
arene_6372,O=c1[nH]n2[nH]ccon2c(=O)s1,aryne_7337,O=c1[nH]n2[nH]c#con2c(=O)s1
arene_6373,O=c1oc(=O)c2occ[nH]c1=2,aryne_7338,O=c1oc(=O)c2oc#c[nH]c1=2
arene_6374,O=c1ncn2ccsc(=O)c2n1,aryne_7339,O=c1ncn2c#csc(=O)c2n1
arene_6375,c1con2nnsn2[nH]1,aryne_7340,c1[nH]n2snnn2oc#1
arene_6376,c1coc2sncsc=2[nH]1,aryne_7341,c1[nH]c2scnsc=2oc#1
arene_6377,O=c1ccoc(=O)[nH]1,aryne_7342,O=c1c#coc(=O)[nH]1
arene_6378,O=c1oc2cccn2oc1=O,aryne_7343,O=c1oc2cc#cn2oc1=O
arene_6379,c1nnc2occc2n1,aryne_7344,c1oc2nncnc2c#1
arene_6380,O=c1[nH]c2nccc(=O)n2c(=O)o1,aryne_7345,O=c1[nH]c2nc#cc(=O)n2c(=O)o1
arene_6381,O=c1ccn2c(=O)nnoc2n1,aryne_7346,O=c1c#cn2c(=O)nnoc2n1
arene_6382,O=c1ccn2c(=O)nnn2[nH]1,aryne_7347,O=c1c#cn2c(=O)nnn2[nH]1
arene_6383,c1cc2nncn2nn1,aryne_7348,c1nnn2cnnc2c#1
arene_6384,O=c1nccc2ccncn12,aryne_7349,O=c1nccc2c#cncn12
arene_6385,O=c1cc2c(=O)ccon2c(=O)[nH]1,aryne_7350,O=c1cc2c(=O)c#con2c(=O)[nH]1
arene_6386,O=c1[nH]c2cc[nH]c2s1,aryne_7351,O=c1[nH]c2c#c[nH]c2s1
arene_6387,O=c1cnnc2ccnnn12,aryne_7352,O=c1cnnc2c#cnnn12
arene_6388,O=c1scc2nnccn2c1=O,aryne_7353,O=c1scc2nnc#cn2c1=O
arene_6389,O=c1cc2ccsc(=O)n2nn1,aryne_7354,O=c1cc2c#csc(=O)n2nn1
arene_6390,c1nsc2csccn-2[nH]1,aryne_7355,c1scc2snc[nH]n-2c#1
arene_6391,O=c1nnoc2c(=O)cc[nH]c12,aryne_7356,O=c1nnoc2c(=O)c#c[nH]c12
arene_6392,O=c1ccn2onc[nH]n2s1,aryne_7357,O=c1c#cn2onc[nH]n2s1
arene_6393,O=c1sccn2[nH]nnsn12,aryne_7358,O=c1sc#cn2[nH]nnsn12
arene_6394,O=c1ccn2[nH]cn[nH]n2[nH]1,aryne_7359,O=c1c#cn2[nH]cn[nH]n2[nH]1
arene_6395,c1nn2occ[nH]c-2c[nH]1,aryne_7360,c1[nH]c2c[nH]cnn-2oc#1
arene_6396,O=c1ccc2c(=O)oc(=O)c(=O)c1=2,aryne_7361,O=c1c#cc2c(=O)oc(=O)c(=O)c1=2
arene_6397,c1cnc2occc2c1,aryne_7362,c1cc2ccoc2nc#1
arene_6397,c1cnc2occc2c1,aryne_7363,c1cnc2occc2c#1
arene_6397,c1cnc2occc2c1,aryne_7364,c1oc2ncccc2c#1
arene_6398,O=c1ccsc2ncncc12,aryne_7365,O=c1c#csc2ncncc12
arene_6399,O=c1ccn2c(=O)c(=O)cc-2c1=O,aryne_7366,O=c1c#cn2c(=O)c(=O)cc-2c1=O
arene_6400,O=c1ncoc2ccncc12,aryne_7367,O=c1ncoc2c#cncc12
arene_6401,O=c1ccn2oc(=O)c(=O)[nH]n2c1=O,aryne_7368,O=c1c#cn2oc(=O)c(=O)[nH]n2c1=O
arene_6402,O=c1cnn2ccc(=O)n2s1,aryne_7369,O=c1cnn2c#cc(=O)n2s1
arene_6403,O=c1ncn2c(=O)ccnc2s1,aryne_7370,O=c1ncn2c(=O)c#cnc2s1
