bad_hetero_ID,no_arene_smiles
no_arene_482,O=c1[nH]c2onnc2c(=O)s1
no_arene_483,O=c1ocnc2conc12
no_arene_484,c1nn2oncoc-2co1
no_arene_485,O=c1sc2nsnnn-2c(=O)c1=O
no_arene_486,O=c1snnc2nsc(=O)n12
no_arene_487,O=c1cc2[nH]cnc(=O)n2c(=O)o1
no_arene_488,O=c1sncc2scnc12
no_arene_489,O=c1[nH]cnc2csc(=O)n12
no_arene_490,O=c1sc(=O)n2[nH]cnn12
no_arene_491,O=c1nn[nH]n2onc[nH]n12
no_arene_492,O=c1nnc2nsc(=O)n2o1
no_arene_493,O=c1nc2snnc2ns1
no_arene_494,O=c1nnsc2n[nH]nc12
no_arene_495,O=c1cc2c(=O)c(=O)c(=O)c(=O)c2ns1
no_arene_496,O=c1cn[nH]c2ncoc(=O)c12
no_arene_497,O=c1ncn2nnsc(=O)c2n1
no_arene_498,O=c1nc2oncn2c(=O)s1
no_arene_499,O=c1ncc2sc(=O)c(=O)oc2o1
no_arene_500,O=c1oc(=O)c2snnc(=O)c2o1
no_arene_501,O=c1cc2nnncn2c(=O)[nH]1
no_arene_502,O=c1[nH]c(=O)n2cnnnn2c1=O
no_arene_503,O=c1[nH]c2cc(=O)snc2[nH]1
no_arene_504,O=c1[nH]n2c(=O)ncnc2s1
no_arene_505,c1nn2nnnc2s1
no_arene_506,O=c1[nH]c2[nH]cn[nH]c=2c1=O
no_arene_507,O=c1oncn2c(=O)cncc12
no_arene_508,O=c1cc2sc(=O)oc(=O)c2no1
no_arene_509,O=c1oc(=O)c2c(=O)ocnc2s1
no_arene_510,O=c1ncn2oc(=O)c(=O)c(=O)n2o1
no_arene_511,O=c1ncsc2cncn12
no_arene_512,O=c1ocnn2onn[nH]n12
no_arene_513,O=c1cnn2c(=O)c(=O)ncn2[nH]1
no_arene_514,O=c1nnc2nsc(=O)c(=O)n2s1
no_arene_515,c1nc2cnsc2s1
no_arene_516,O=c1cc2sc(=O)[nH]n2nn1
no_arene_517,O=c1sc(=O)n2cnscc-2c1=O
no_arene_518,O=c1[nH]c2cncc(=O)n2sc1=O
no_arene_519,O=c1nc2cnsc(=O)c2cs1
no_arene_520,O=c1cnc2c(=O)onnc2[nH]1
no_arene_521,O=c1on2nncnn2c1=O
no_arene_522,O=c1ncn2cn[nH]n2c1=O
no_arene_523,O=c1sc2nsc(=O)n2s1
no_arene_524,c1n[nH]n2ncon2[nH]1
no_arene_525,O=c1[nH]n2cnc(=O)n2o1
no_arene_526,O=c1nc2[nH]nnsn-2c1=O
no_arene_527,O=c1oc2c(=O)c(=O)oc=2c1=O
no_arene_528,O=c1nnc2cnsc2[nH]1
no_arene_529,O=c1cc2oc(=O)sc(=O)c2co1
no_arene_530,O=c1[nH]c2n[nH]ncn-2c(=O)c1=O
no_arene_531,O=c1[nH]c2c(=O)sc(=O)[nH]c2c(=O)o1
no_arene_532,O=c1oc(=O)n2c(=O)oc(=O)n2s1
no_arene_533,O=c1cnc2nsncn1-2
no_arene_534,O=c1[nH]n2c(=O)sc(=O)c(=O)n2s1
no_arene_535,O=c1ncc2cscc2s1
no_arene_536,O=c1[nH]c2nnsc(=O)c2o1
no_arene_537,c1nn2snn[nH]c-2cs1
no_arene_538,O=c1[nH]c(=O)c2cnnc(=O)n2s1
no_arene_539,O=c1ncn2sc(=O)c(=O)c(=O)n2o1
no_arene_540,O=c1[nH]c(=O)c2onnc(=O)c2s1
no_arene_541,O=c1cnc2nnc(=O)c1=2
no_arene_542,O=c1nnoc2n[nH]cc12
no_arene_543,O=c1[nH]n2nnnnn2c(=O)c1=O
no_arene_544,O=c1nnn2c(=O)c(=O)c(=O)sn2s1
no_arene_545,O=c1cc2c(=O)oc(=O)[nH]c2co1
no_arene_546,O=c1cnc2ocnoc1=2
no_arene_547,O=c1nc2sc(=O)[nH]n2c(=O)o1
no_arene_548,O=c1nc2sc(=O)[nH]c(=O)c2c[nH]1
no_arene_549,O=c1cnc(=O)c2[nH]cn[nH]c1=2
no_arene_550,O=c1nc2ncon2c(=O)o1
no_arene_551,O=c1nc2oncc(=O)c2no1
no_arene_552,O=c1[nH]c(=O)c2nncn2[nH]1
no_arene_553,O=c1cc2nnoc2n[nH]1
no_arene_554,O=c1ncn2c(=O)[nH]c(=O)oc2n1
no_arene_555,O=c1cc2scn[nH]c-2n1
no_arene_556,O=c1ncoc2cscc12
no_arene_557,O=c1sncc2onnc12
no_arene_558,O=c1cc2cnnnc2c[nH]1
no_arene_559,O=c1sc(=O)c2sncc(=O)c2s1
no_arene_560,c1nc2nn[nH]c2o1
no_arene_561,O=c1[nH]c2cn[nH]c2[nH]c1=O
no_arene_562,O=c1ncn2c(=O)c(=O)c(=O)[nH]n2o1
no_arene_563,O=c1cc2scnc(=O)c2cs1
no_arene_564,O=c1ncc2n[nH]cnn1-2
no_arene_565,O=c1oc2ncnn2o1
no_arene_566,O=c1oc2oncc(=O)c2c(=O)s1
no_arene_567,O=c1cc2[nH]nnn2c(=O)o1
no_arene_568,O=c1on2c(=O)c(=O)c(=O)c(=O)n2c1=O
no_arene_569,O=c1sc(=O)n2onnn2c1=O
no_arene_570,O=c1cnn2[nH]c(=O)c(=O)c(=O)n2o1
no_arene_571,O=c1cc2cnc(=O)on2c(=O)[nH]1
no_arene_572,O=c1cc2sc(=O)c(=O)c(=O)c-2cc1=O
no_arene_573,O=c1[nH]nc2c(=O)c(=O)c(=O)c(=O)n2c1=O
no_arene_574,O=c1[nH]cnc2conc12
no_arene_575,O=c1onnc2nnnnc12
no_arene_576,c1nsc2nn[nH]c12
no_arene_577,O=c1cc2sc(=O)c(=O)oc2c[nH]1
no_arene_578,c1nsn2ncon2[nH]1
no_arene_579,O=c1cnc2scn[nH]c1=2
no_arene_580,O=c1cc2c(=O)snnn2nn1
no_arene_581,O=c1cnn2ncsc(=O)n12
no_arene_582,O=c1cnc2cn[nH]c2s1
no_arene_583,O=c1[nH]c(=O)c2csc(=O)c(=O)n2o1
no_arene_584,O=c1cc2c(=O)ocnc2co1
no_arene_585,O=c1[nH]c2oc(=O)oc(=O)c2c(=O)o1
no_arene_586,O=c1nnc2nscc2s1
no_arene_587,O=c1cnc2sncc2o1
no_arene_588,O=c1cc2cn[nH]n2c(=O)[nH]1
no_arene_589,O=c1sc2cnoc2s1
no_arene_590,O=c1sc(=O)c2c(=O)ocnc2s1
no_arene_591,O=c1cnc2c(=O)oc(=O)sc2o1
no_arene_592,O=c1[nH]c(=O)c2sncc2s1
no_arene_593,O=c1cnsc2cnsc12
no_arene_594,O=c1[nH]nnn2onnon12
no_arene_595,O=c1ncn2c(=O)nnoc2n1
no_arene_596,O=c1[nH]c(=O)c2cnoc(=O)c2[nH]1
no_arene_597,O=c1oc(=O)c2nocc2s1
no_arene_598,O=c1ncc2onnc2o1
no_arene_599,O=c1oc2connn-2c(=O)c1=O
no_arene_600,O=c1nnc2nnsc2s1
no_arene_601,O=c1nnn2ncc(=O)c(=O)n2s1
no_arene_602,O=c1[nH]c2cnncc2c(=O)o1
no_arene_603,O=c1[nH]c(=O)n2nnnc2o1
no_arene_604,c1noc2c[nH]nnn-2o1
no_arene_605,O=c1cc2nnc(=O)sn2c(=O)[nH]1
no_arene_606,O=c1oc(=O)c2[nH]ncc(=O)c2o1
no_arene_607,O=c1nnn2c(=O)snnn2c1=O
no_arene_608,O=c1cnn2c(=O)cncc2o1
no_arene_609,O=c1on2cnon2c(=O)c1=O
no_arene_610,O=c1sncn2c(=O)nncc12
no_arene_611,O=c1nc2nnon2c(=O)s1
no_arene_612,O=c1ncc2sc(=O)[nH]c2s1
no_arene_613,n1nc2[nH]nnn2n1
no_arene_614,O=c1sc2[nH]ncoc=2c1=O
no_arene_615,c1nc2ncsc2s1
no_arene_616,O=c1ncn2c(=O)[nH]c(=O)[nH]c2n1
no_arene_617,O=c1snc2nn[nH]n2c1=O
no_arene_618,c1nnn2onnc12
no_arene_619,O=c1on2[nH]cn[nH]n2c(=O)s1
no_arene_620,O=c1[nH]c(=O)n2c(=O)occ2o1
no_arene_621,O=c1cc2ncncc2cs1
no_arene_622,O=c1sc2c(=O)c(=O)c(=O)c(=O)c2sc1=O
no_arene_623,O=c1[nH]c2ncoc2o1
no_arene_624,O=c1occ2scnn12
no_arene_625,O=c1[nH]n2c(=O)[nH]c(=O)c(=O)n2[nH]c1=O
no_arene_626,O=c1ncc2ncnn2o1
no_arene_627,O=c1nnc2scnsc1=2
no_arene_628,O=c1ncc2nsc(=O)c(=O)n2o1
no_arene_629,O=c1cc2c(=O)nnc(=O)c-2n1
no_arene_630,O=c1cnnc2nnnnn12
no_arene_631,O=c1[nH]c(=O)n2cn[nH]cc1-2
no_arene_632,O=c1ncn2[nH]nnc(=O)n12
no_arene_633,O=c1nc2sc(=O)nnc2cs1
no_arene_634,O=c1[nH]n2c(=O)oc(=O)n2c(=O)s1
no_arene_635,O=c1cnn2onnsn2[nH]1
no_arene_636,O=c1nc2nnoc(=O)n2c(=O)[nH]1
no_arene_637,O=c1ncc2c(=O)oc(=O)c1=2
no_arene_638,O=c1[nH]c(=O)n2nconc-2c1=O
no_arene_639,O=c1[nH]c(=O)c2sc(=O)sc(=O)c2s1
no_arene_640,O=c1cc2nc[nH]c(=O)n2nn1
no_arene_641,O=c1nn[nH]c2oncc12
no_arene_642,O=c1nc2oc(=O)[nH]c(=O)c2co1
no_arene_643,O=c1ncc2sc(=O)cnc2o1
no_arene_644,O=c1sc2n[nH]nnn-2c(=O)c1=O
no_arene_645,O=c1oc(=O)c2c(=O)c(=O)c(=O)sc=2c1=O
no_arene_646,O=c1cc2oc(=O)sc2cs1
no_arene_647,O=c1nc2scnn2c(=O)o1
no_arene_648,O=c1cnc2c[nH]nc2[nH]1
no_arene_649,O=c1ncc(=O)n2nnonc1-2
no_arene_650,O=c1cnn2c(=O)c(=O)snc2o1
no_arene_651,O=c1[nH]c(=O)c2c(=O)ocnc2[nH]1
no_arene_652,O=c1ncn2onn[nH]n2o1
no_arene_653,O=c1nnn2nconc1-2
no_arene_654,c1ncc2n[nH]cc2n1
no_arene_655,O=c1[nH]c2noc(=O)n2sc1=O
no_arene_656,O=c1[nH]n2c(=O)[nH]c(=O)n2o1
no_arene_657,O=c1ncc2c(=O)c(=O)[nH]c(=O)c1=2
no_arene_658,c1noc2snn[nH]c=2o1
no_arene_659,O=c1cc2ncoc2n[nH]1
no_arene_660,O=c1sc(=O)n2[nH]ncsn2s1
no_arene_661,O=c1sc(=O)n2c(=O)cnon2c1=O
no_arene_662,O=c1oc(=O)c2c(=O)scnc2s1
no_arene_663,O=c1nnc2ncoc2o1
no_arene_664,O=c1ncoc2[nH]nnc(=O)c12
no_arene_665,O=c1[nH]c(=O)c2cnsc2s1
no_arene_666,O=c1ncc2c(=O)cnsc2s1
no_arene_667,O=c1cc2ncsc(=O)n2c(=O)[nH]1
no_arene_668,O=c1nnc2[nH]nnsc1=2
no_arene_669,c1noc2nnsc12
no_arene_670,O=c1sc2snnsc=2c(=O)c1=O
no_arene_671,O=c1oc(=O)n2c(=O)onnn2c1=O
no_arene_672,O=c1cc2cnsc2ns1
no_arene_673,O=c1cnoc2coc(=O)n12
no_arene_674,O=c1nnc2noncn1-2
no_arene_675,O=c1cc2nnc(=O)c(=O)c-2nc1=O
no_arene_676,O=c1cnc(=O)n2cnocc1-2
no_arene_677,O=c1nnsc2nocc12
no_arene_678,O=c1[nH]c2c[nH]c(=O)n2s1
no_arene_679,O=c1nnn2onnon2[nH]1
no_arene_680,O=c1[nH]c(=O)n2[nH]nnon2o1
no_arene_681,O=c1nnc(=O)n2c(=O)[nH]cnn12
no_arene_682,O=c1onc2nnsc(=O)n12
no_arene_683,O=c1ncc2nsnnn-2c1=O
no_arene_684,O=c1nc[nH]c2ocnc12
no_arene_685,O=c1[nH]c2csnc2o1
no_arene_686,O=c1nnn2sc(=O)sc(=O)c2n1
no_arene_687,O=c1[nH]c(=O)c2[nH]cnc(=O)c2s1
no_arene_688,O=c1[nH]n2c(=O)ncnc2oc1=O
no_arene_689,O=c1ncn2c(=O)[nH]cc2[nH]1
no_arene_690,O=c1cnn2snnsn2s1
no_arene_691,O=c1scnn2ocn[nH]n12
no_arene_692,O=c1snc2[nH]cnn12
no_arene_693,O=c1oncn2onnon12
no_arene_694,O=c1ncn2[nH]c(=O)nnc2n1
no_arene_695,O=c1ncn2nconc-2c1=O
no_arene_696,O=c1[nH]cc2ncsn2c1=O
no_arene_697,O=c1cc2[nH]nnc(=O)n2c(=O)[nH]1
no_arene_698,O=c1sc2[nH]nnoc=2c(=O)c1=O
no_arene_699,O=c1nc2cncnn2c(=O)o1
no_arene_700,O=c1cc2ncc(=O)[nH]c2n[nH]1
no_arene_701,O=c1[nH]c2cc(=O)sc(=O)n2[nH]1
no_arene_702,O=c1cc2oc(=O)sc(=O)n2c(=O)[nH]1
no_arene_703,O=c1nc2c(=O)cnsn2c(=O)[nH]1
no_arene_704,O=c1nc2sc(=O)ncc2n[nH]1
no_arene_705,O=c1cc2[nH]c(=O)oc(=O)c2co1
no_arene_706,O=c1onc2c(=O)snnn2c1=O
no_arene_707,O=c1[nH]n2c(=O)c(=O)sn2sc1=O
no_arene_708,O=c1[nH]c(=O)c2ncoc(=O)c2[nH]1
no_arene_709,O=c1ncc2noncn-2c1=O
no_arene_710,O=c1[nH]c(=O)c2oc(=O)oc(=O)c2[nH]1
no_arene_711,O=c1[nH]n2c(=O)ncon2c(=O)c1=O
no_arene_712,O=c1cc2[nH]c(=O)sc2c[nH]1
no_arene_713,O=c1[nH]c2cnnn2c(=O)o1
no_arene_714,O=c1sc2nncc(=O)n2sc1=O
no_arene_715,O=c1cc2c(=O)sncn2c(=O)[nH]1
no_arene_716,O=c1cc2ncncn2c(=O)[nH]1
no_arene_717,O=c1[nH]n2onnsn2[nH]1
no_arene_718,O=c1[nH]c2nnsc2[nH]1
no_arene_719,O=c1onnc2cnoc12
no_arene_720,O=c1oc2nocc2sc1=O
no_arene_721,O=c1sn2ncsc(=O)n2c(=O)c1=O
no_arene_722,O=c1on2c(=O)c(=O)onc2s1
no_arene_723,O=c1[nH]c2nsc(=O)nc2c(=O)o1
no_arene_724,O=c1cn[nH]n2c(=O)cncc12
no_arene_725,c1nsn2[nH]nnon12
no_arene_726,O=c1ncc2oc(=O)[nH]c(=O)c2[nH]1
no_arene_727,O=c1[nH]cc2nnncn2c1=O
no_arene_728,O=c1oncc2c(=O)sncc12
no_arene_729,O=c1oncn2[nH]nnon12
no_arene_730,O=c1[nH]c2c(=O)snnc2oc1=O
no_arene_731,O=c1scnn2snc[nH]n12
no_arene_732,O=c1nc2ncc(=O)sc2c[nH]1
no_arene_733,O=c1occ2[nH]cnn12
no_arene_734,c1n[nH]c2snnsc=2o1
no_arene_735,O=c1ncc2nc(=O)scc2o1
no_arene_736,O=c1sc2[nH]nnc(=O)c2sc1=O
no_arene_737,O=c1on2c(=O)ncn2sc1=O
no_arene_738,O=c1nnn2snnn2c1=O
no_arene_739,O=c1[nH]n2c(=O)nncc2c(=O)s1
no_arene_740,O=c1ncn2[nH]nc[nH]n2o1
no_arene_741,O=c1oc(=O)n2nncc2s1
no_arene_742,O=c1nc2oc(=O)c(=O)on2c(=O)s1
no_arene_743,O=c1c(=O)c2conc2c1=O
no_arene_744,O=c1[nH]c(=O)n2oncsn2o1
no_arene_745,O=c1cc2sc(=O)[nH]c2n[nH]1
no_arene_746,O=c1sc(=O)n2[nH]ncon2s1
no_arene_747,O=c1[nH]c2[nH]cnc(=O)c2c(=O)s1
no_arene_748,c1nc2sncc2[nH]1
no_arene_749,O=c1[nH]cc2oncc(=O)n2c1=O
no_arene_750,O=c1sc2nc[nH]c2s1
no_arene_751,O=c1[nH]n2c(=O)c(=O)c(=O)on2oc1=O
no_arene_752,O=c1ncoc2c(=O)nc[nH]c12
no_arene_753,O=c1nc2cncnc2co1
no_arene_754,O=c1[nH]c2c(=O)oncc2oc1=O
no_arene_755,O=c1[nH]c(=O)c2nsc(=O)c(=O)n2s1
no_arene_756,O=c1[nH]c2c(=O)c(=O)c(=O)c2o1
no_arene_757,O=c1nc[nH]c2nn[nH]c(=O)c12
no_arene_758,O=c1nnn2nnnc2s1
no_arene_759,O=c1oc2sncoc=2c1=O
no_arene_760,O=c1[nH]c(=O)n2ocnsn2o1
no_arene_761,O=c1nnn2c(=O)c(=O)oc(=O)n2s1
no_arene_762,O=c1nnn2[nH]cnn2c1=O
no_arene_763,O=c1cnc2[nH]c(=O)oc2[nH]1
no_arene_764,O=c1ncc2onnsc=2c1=O
no_arene_765,O=c1[nH]c(=O)n2c(=O)scnn2c1=O
no_arene_766,O=c1onnc2oncc12
no_arene_767,O=c1[nH]n2c(=O)[nH]nc2c(=O)s1
no_arene_768,O=c1cnc2oc(=O)sc(=O)c2o1
no_arene_769,O=c1nnn2c(=O)oc(=O)cc2[nH]1
no_arene_770,O=c1cc2nn[nH]c2c[nH]1
no_arene_771,O=c1on2c(=O)c(=O)c(=O)on2s1
no_arene_772,O=c1[nH]c2oncc2c(=O)o1
no_arene_773,O=c1snc2nnncn12
no_arene_774,O=c1nn[nH]n2cncc12
no_arene_775,O=c1ncc2[nH]nnoc=2c1=O
no_arene_776,O=c1cc2cnnnn2cn1
no_arene_777,O=c1[nH]nc2onnn12
no_arene_778,O=c1nc2c(=O)c(=O)sn-2c(=O)c1=O
no_arene_779,O=c1scc2c(=O)nn[nH]n2c1=O
no_arene_780,O=c1cnon2c(=O)cncc12
no_arene_781,O=c1nnc2cn[nH]c(=O)c2s1
no_arene_782,O=c1oc2oc(=O)sc2c(=O)s1
no_arene_783,O=c1cc2c(=O)onnn2cn1
no_arene_784,c1non2ncscc-2[nH]1
no_arene_785,O=c1cnc(=O)c2c(=O)c(=O)oc1=2
no_arene_786,O=c1ncn2c(=O)cnc(=O)n2o1
no_arene_787,O=c1ncc2n[nH]cc2[nH]1
no_arene_788,O=c1[nH]c(=O)c2oc(=O)c(=O)oc2[nH]1
no_arene_789,O=c1[nH]n2[nH]nc[nH]n2c(=O)s1
no_arene_790,O=c1nc2nnnnn2c(=O)s1
no_arene_791,c1noc2nnnnc12
no_arene_792,O=c1cnn2c(=O)cnc(=O)n2o1
no_arene_793,O=c1[nH]n2ncc(=O)n2[nH]1
no_arene_794,O=c1[nH]n2ncc(=O)c(=O)n2c(=O)o1
no_arene_795,O=c1nnn2c(=O)c(=O)ncn2s1
no_arene_796,O=c1[nH]n2c(=O)cn[nH]n2c(=O)c1=O
no_arene_797,O=c1nc2sc(=O)sn2c(=O)o1
no_arene_798,O=c1nnc2c(=O)onnc2s1
no_arene_799,O=c1[nH]c2nscc2oc1=O
no_arene_800,O=c1on2c(=O)[nH]ncn2c1=O
no_arene_801,c1n[nH]n2nnon2s1
no_arene_802,O=c1ncc2cnc(=O)sc2o1
no_arene_803,O=c1[nH]c2[nH]nnc(=O)c2c(=O)s1
no_arene_804,O=c1cnn2c(=O)c(=O)c(=O)on2o1
no_arene_805,O=c1cc2c(=O)nnsn2c(=O)[nH]1
no_arene_806,O=c1cc2c(=O)sncc2co1
no_arene_807,O=c1[nH]c2coc(=O)c(=O)n2c(=O)o1
no_arene_808,O=c1cnc2c(=O)cnsc2[nH]1
no_arene_809,O=c1scc2cnsn2c1=O
no_arene_810,c1sncn2onnsc1-2
no_arene_811,O=c1cnn2c(=O)c(=O)nnn2o1
no_arene_812,O=c1cncc2ncsc(=O)n12
no_arene_813,n1nc2nonc2[nH]1
no_arene_814,O=c1oc2nnnnc2o1
no_arene_815,O=c1[nH]cc2nnncn12
no_arene_816,O=c1[nH]c2ocnc2sc1=O
no_arene_817,O=c1nc2c(=O)[nH]ncc2c[nH]1
no_arene_818,O=c1[nH]c(=O)c2oc(=O)c(=O)[nH]c2[nH]1
no_arene_819,O=c1[nH]c(=O)n2scn[nH]n2o1
no_arene_820,O=c1cc2sc(=O)c(=O)[nH]n2c(=O)[nH]1
no_arene_821,O=c1oc2c(=O)sc(=O)sc2c(=O)s1
no_arene_822,O=c1[nH]n2[nH]nnon2c(=O)s1
no_arene_823,O=c1[nH]c2nnsc2oc1=O
no_arene_824,O=c1nc2c(=O)ncoc2n[nH]1
no_arene_825,O=c1nc2sc(=O)nnc2no1
no_arene_826,O=c1[nH]c2[nH]ncsc=2c(=O)c1=O
no_arene_827,O=c1cc2c(=O)nn[nH]c2no1
no_arene_828,O=c1nncc2scnn12
no_arene_829,c1n[nH]c2c[nH]nc12
no_arene_830,O=c1[nH]c(=O)c2sncc(=O)c2o1
no_arene_831,O=c1nnc2c(=O)scnc2[nH]1
no_arene_832,O=c1nc2snn[nH]n-2c1=O
no_arene_833,O=c1ncn2c(=O)ncc(=O)n2s1
no_arene_834,O=c1ncn2ncscc1-2
no_arene_835,c1nc2cnsc2o1
no_arene_836,O=c1[nH]c2onnc2c(=O)o1
no_arene_837,O=c1nnn2c(=O)cncc2s1
no_arene_838,c1nnnc2snnc12
no_arene_839,O=c1c(=O)c(=O)n2nnnc2c1=O
no_arene_840,O=c1nnon2c(=O)cncc12
no_arene_841,c1ncnnn1
no_arene_842,O=c1cc2ncc(=O)sn2c(=O)[nH]1
no_arene_843,O=c1cn[nH]n2[nH]cnsn12
no_arene_844,O=c1cc2sc(=O)c(=O)on2cn1
no_arene_845,O=c1[nH]n2c(=O)c(=O)occ2sc1=O
no_arene_846,O=c1sc(=O)c2nnsc(=O)c2s1
no_arene_847,c1nsn2nnsnc-2s1
no_arene_848,O=c1cc2[nH]c(=O)[nH]c2n[nH]1
no_arene_849,O=c1nnsc2nnsc(=O)c12
no_arene_850,O=c1cnn2[nH]nc[nH]n2[nH]1
no_arene_851,O=c1[nH]c(=O)n2c(=O)[nH]c(=O)c(=O)n2s1
no_arene_852,O=c1oc2ncsc2s1
no_arene_853,O=c1[nH]c(=O)c2[nH]ncc(=O)c2[nH]1
no_arene_854,O=c1nc2scnc(=O)c2co1
no_arene_855,O=c1cc2sncc2co1
no_arene_856,O=c1[nH]n2scnon2s1
no_arene_857,O=c1nc2nnncn2c(=O)[nH]1
no_arene_858,O=c1oc(=O)c2c(=O)ncsc2o1
no_arene_859,O=c1nnon2c(=O)nnn12
no_arene_860,O=c1nc2oc(=O)c(=O)[nH]c2cs1
no_arene_861,O=c1oc2noc(=O)n2s1
no_arene_862,O=c1[nH]c2oc(=O)sc2c(=O)s1
no_arene_863,c1nn2snnsn2[nH]1
no_arene_864,O=c1sncc2ncnnc12
no_arene_865,O=c1nnc2coc(=O)n2[nH]1
no_arene_866,O=c1cc2oc(=O)[nH]c(=O)n2nn1
no_arene_867,O=c1oc2sc(=O)c(=O)sc2o1
no_arene_868,O=c1cnc2sc(=O)c(=O)oc2[nH]1
no_arene_869,O=c1sc(=O)c(=O)c2cc(=O)c(=O)cc1-2
no_arene_870,O=c1cnn2nncnn12
no_arene_871,O=c1[nH]cnn2ocnsn12
no_arene_872,O=c1nc2[nH]cnc2ns1
no_arene_873,O=c1cnn2c(=O)[nH]c(=O)c(=O)n2[nH]1
no_arene_874,O=c1[nH]c2snn[nH]c=2c1=O
no_arene_875,O=c1cnn2ocn[nH]n2[nH]1
no_arene_876,O=c1cc2nnc(=O)sn2cn1
no_arene_877,O=c1cc2c(=O)c(=O)sc(=O)c-2n1
no_arene_878,c1nnc2cnncc2n1
no_arene_879,O=c1ncnno1
no_arene_880,O=c1sc(=O)n2oc(=O)c(=O)n2s1
no_arene_881,O=c1[nH]n2nnoc(=O)n2c1=O
no_arene_882,O=c1[nH]c(=O)n2c(=O)nnn2o1
no_arene_883,O=c1nnc(=O)c2scnoc1=2
no_arene_884,O=c1sc(=O)n2nc[nH]n2c1=O
no_arene_885,O=c1on2cnscc-2c1=O
no_arene_886,O=c1nc2oc(=O)c(=O)sc2ns1
no_arene_887,O=c1c(=O)c(=O)c2[nH]ncc2c1=O
no_arene_888,O=c1cnc2c(=O)oncc2o1
no_arene_889,O=c1cc2oc(=O)oc(=O)n2c(=O)o1
no_arene_890,O=c1nc2[nH]c(=O)sc(=O)c2cs1
no_arene_891,O=c1oc(=O)n2c(=O)ncc(=O)n2o1
no_arene_892,O=c1nnc2[nH]c(=O)c(=O)[nH]c2[nH]1
no_arene_893,O=c1cnnc2nc[nH]c(=O)n12
no_arene_894,O=c1sc2nncc(=O)n2s1
no_arene_895,O=c1cnc(=O)n2cnncn12
no_arene_896,O=c1oc2nnsc(=O)c2sc1=O
no_arene_897,O=c1sc(=O)c2c(=O)sncc2s1
no_arene_898,O=c1[nH]c2nncnc2oc1=O
no_arene_899,O=c1on2onnon2c(=O)s1
no_arene_900,O=c1ncc2onn[nH]c1=2
no_arene_901,O=c1nc2ncnnc2co1
no_arene_902,O=c1ncn2[nH]c(=O)sc2n1
no_arene_903,O=c1onnn2cncc12
no_arene_904,O=c1ncc2nscc2[nH]1
no_arene_905,O=c1[nH]c2[nH]nnoc=2c1=O
no_arene_906,O=c1cnc(=O)n2c(=O)nnsn12
no_arene_907,O=c1[nH]c(=O)n2c(=O)nc[nH]n2c1=O
no_arene_908,O=c1scc2oncn2c1=O
no_arene_909,O=c1ncn2c(=O)c(=O)[nH]nc2s1
no_arene_910,O=c1[nH]nc2nnncn12
no_arene_911,O=c1c(=O)c2cnnc(=O)n2c1=O
no_arene_912,c1non2onnn2[nH]1
no_arene_913,O=c1[nH]c(=O)n2snnon2[nH]1
no_arene_914,O=c1[nH]c(=O)c2cscc2[nH]1
no_arene_915,O=c1ncsn2c(=O)occ12
no_arene_916,O=c1[nH]n2nn[nH]c(=O)n2c1=O
no_arene_917,O=c1cnn2c(=O)ncoc2c1
no_arene_918,O=c1ncn2nn[nH]nc1-2
no_arene_919,O=c1[nH]c(=O)n2c(=O)c(=O)[nH]n2[nH]1
no_arene_920,O=c1cc2[nH]nnc2ns1
no_arene_921,O=c1cnn2[nH]c(=O)[nH]c2c1
no_arene_922,O=c1nc2oc(=O)c(=O)[nH]c2c[nH]1
no_arene_923,O=c1cc2oc(=O)sc2no1
no_arene_924,O=c1nnsc2ncncc12
no_arene_925,O=c1cnn2snc[nH]n2s1
no_arene_926,O=c1nnoc2c(=O)cn[nH]c12
no_arene_927,O=c1nc2scnc(=O)n2c(=O)[nH]1
no_arene_928,O=c1oc(=O)c(=O)c2c(=O)c(=O)oc1=2
no_arene_929,O=c1on2snnon2sc1=O
no_arene_930,O=c1cnon2c(=O)cnn12
no_arene_931,O=c1cnsc2nocc12
no_arene_932,O=c1nc2c(=O)oncc2no1
no_arene_933,O=c1oc2nocnn-2c(=O)c1=O
no_arene_934,O=c1nnnc2cnsc(=O)n12
no_arene_935,O=c1sc(=O)n2cn[nH]cc1-2
no_arene_936,O=c1oc2c[nH]ncn-2c1=O
no_arene_937,c1noc2ocnoc=2o1
no_arene_938,O=c1onc2ncon2c1=O
no_arene_939,O=c1nnn2oc(=O)c(=O)c(=O)n2o1
no_arene_940,O=c1cnc2cncc(=O)n2[nH]1
no_arene_941,O=c1c(=O)c(=O)n2snc[nH]n2c1=O
no_arene_942,O=c1ncoc2snnc(=O)c12
no_arene_943,O=c1[nH]nc2nncnn12
no_arene_944,O=c1oc2cncc(=O)n2oc1=O
no_arene_945,O=c1cc2ncc(=O)on2nn1
no_arene_946,O=c1[nH]c(=O)c2oc(=O)sc2o1
no_arene_947,O=c1[nH]c2n[nH]cc2sc1=O
no_arene_948,O=c1nnsc2csnc12
no_arene_949,O=c1nc2oc(=O)sc(=O)c2c[nH]1
no_arene_950,O=c1cc2c(=O)c(=O)c(=O)sc-2nc1=O
no_arene_951,O=c1[nH]n2nnsc(=O)n2c(=O)c1=O
no_arene_952,O=c1[nH]c(=O)n2c(=O)nnsn12
no_arene_953,O=c1oc(=O)n2c(=O)cnnc2s1
