arene_ID,arene_energy
arene_6310,-506.3837
arene_6311,-699.5397
arene_6312,-678.8226
arene_6313,-623.5205
arene_6313,-623.5205
arene_6314,-225.9565
arene_6315,-811.1357
arene_6316,
arene_6317,-979.5072
arene_6318,-694.7119
arene_6319,-1571.2703
arene_6319,-1571.2703
arene_6320,-1253.2962
arene_6320,-1253.2962
arene_6320,-1253.2962
arene_6321,-791.2078
arene_6322,-1360.4527
arene_6323,-474.4068
arene_6324,-926.5614
arene_6325,
arene_6326,-1021.543
arene_6327,-379.4074
arene_6328,-544.4838
arene_6329,
arene_6330,-599.6686
arene_6330,-599.6686
arene_6331,-1173.2582
arene_6332,-694.6832
arene_6333,-769.8475
arene_6334,-846.4081
arene_6335,-910.5393
arene_6335,-910.5393
arene_6336,-470.4962
arene_6336,-470.4962
arene_6337,-674.9504
arene_6338,
arene_6339,-1515.9735
arene_6340,-789.6742
arene_6341,-474.4051
arene_6341,-474.4051
arene_6342,-393.1805
arene_6343,-508.6209
arene_6344,
arene_6345,-926.5404
arene_6346,
arene_6346,
arene_6347,-826.5837
arene_6348,-603.6591
arene_6349,-1206.4198
arene_6350,-567.8008
arene_6350,-567.8008
arene_6351,-1156.0864
arene_6352,-910.5216
arene_6352,-910.5216
arene_6353,-851.3957
arene_6354,
arene_6355,-526.2046
arene_6356,-1248.2856
arene_6356,-1248.2856
arene_6357,-716.1197
arene_6358,-829.3331
arene_6359,-926.5531
arene_6360,-583.7734
arene_6361,-561.8243
arene_6362,-1344.4609
arene_6363,-999.3989
arene_6364,-486.5469
arene_6365,-694.7442
arene_6366,-490.4009
arene_6367,-1339.502
arene_6368,-432.5119
arene_6369,-483.8561
arene_6370,-524.644
arene_6371,-619.6068
arene_6372,
arene_6373,-585.3911
arene_6374,-942.5506
arene_6375,
arene_6376,-1173.2418
arene_6377,-434.1817
arene_6378,-585.34
arene_6379,-431.2589
arene_6380,-694.8588
arene_6381,-635.596
arene_6382,-577.6613
arene_6383,-427.3966
arene_6384,-508.6482
arene_6385,-678.7372
arene_6386,-775.293
arene_6387,-540.5822
arene_6388,-942.5
arene_6389,-942.4957
arene_6390,
arene_6391,-619.5682
arene_6392,
arene_6393,-1260.4952
arene_6394,
arene_6395,
arene_6396,-681.3538
arene_6397,-399.2601
arene_6397,-399.2601
arene_6397,-399.2601
arene_6398,-851.4017
arene_6399,-661.5095
arene_6400,-528.4939
arene_6401,-769.811
arene_6402,-904.418
arene_6403,-942.5789
arene_6404,-942.5324
arene_6405,-623.4717
arene_6406,-813.3345
arene_6407,-561.6517
arene_6408,-946.3913
arene_6409,-486.5162
arene_6409,-486.5162
arene_6410,-583.7982
arene_6411,
arene_6412,-676.4216
arene_6413,-774.7055
arene_6414,-581.4395
arene_6415,-757.0603
arene_6416,-431.2425
arene_6417,-819.365
arene_6417,-819.365
arene_6417,-819.365
arene_6417,-819.365
arene_6418,-508.6076
arene_6418,-508.6076
arene_6419,-698.6751
arene_6420,-502.5938
arene_6421,-774.7039
arene_6422,-829.3083
arene_6423,
arene_6424,-395.4463
arene_6424,-395.4463
arene_6425,
arene_6426,
arene_6427,-930.362
arene_6427,-930.362
arene_6428,-508.6006
arene_6428,-508.6006
arene_6429,-540.5861
arene_6430,-599.7394
arene_6431,
arene_6432,-594.7116
arene_6433,-926.5496
arene_6434,-506.4003
arene_6435,-487.5933
arene_6435,-487.5933
arene_6436,
arene_6437,
arene_6438,-619.5672
arene_6439,-619.5578
arene_6440,-829.3332
arene_6441,
arene_6442,
arene_6443,-1169.3773
arene_6444,-603.6458
arene_6445,-1167.0717
arene_6446,
arene_6447,-503.6206
arene_6448,
arene_6449,-601.3419
arene_6450,-813.3384
arene_6451,-888.4676
arene_6452,-1037.4532
arene_6453,-829.2941
arene_6454,-829.2832
arene_6455,-1017.6448
arene_6456,-886.2518
arene_6457,-833.1613
arene_6458,-377.1909
arene_6459,-503.6387
arene_6460,-494.2758
arene_6460,-494.2758
arene_6461,-833.1725
arene_6462,
arene_6463,-656.599
arene_6464,-674.8445
arene_6465,-694.6975
arene_6466,-829.3315
arene_6467,-524.5892
arene_6468,-813.3387
arene_6469,-925.3471
arene_6469,-925.3471
arene_6470,-490.351
arene_6471,-623.3953
arene_6472,
arene_6473,
arene_6474,
arene_6475,-830.3815
arene_6475,-830.3815
arene_6476,-615.7943
arene_6477,-946.394
arene_6478,-603.5983
arene_6479,-490.3673
arene_6480,-603.6641
arene_6481,
arene_6482,-829.2476
arene_6483,
arene_6484,-561.6548
arene_6485,
arene_6486,-850.2382
arene_6487,-1206.4045
arene_6488,-524.6118
arene_6488,-524.6118
arene_6489,-565.601
arene_6490,
arene_6491,-769.8808
arene_6492,-926.5538
arene_6493,
arene_6494,-545.7058
arene_6495,
arene_6496,-678.844
arene_6497,
arene_6498,-1156.101
arene_6499,
arene_6500,-508.6323
arene_6500,-508.6323
arene_6501,
arene_6502,-567.7976
arene_6503,-639.4564
arene_6504,-619.5488
arene_6505,-700.134
arene_6506,-545.7929
arene_6507,-560.4536
arene_6508,
arene_6509,-508.6722
arene_6509,-508.6722
arene_6510,-867.3766
arene_6510,-867.3766
arene_6511,-845.3248
arene_6512,-926.5523
arene_6513,-718.4869
arene_6514,-926.5042
arene_6515,-795.1297
arene_6516,-508.6668
arene_6517,
arene_6518,-926.5531
arene_6518,-926.5531
arene_6519,-946.3544
arene_6520,-794.5379
arene_6521,-524.6276
arene_6522,-603.6161
arene_6523,-910.5324
arene_6524,-510.1936
arene_6525,-577.7005
arene_6526,-1001.6617
arene_6527,-1037.4791
arene_6528,-694.7785
arene_6529,-829.3702
arene_6530,-486.5817
arene_6531,-924.3069
arene_6532,-1360.4449
arene_6533,-1248.2846
arene_6533,-1248.2846
arene_6534,-946.4126
arene_6534,-946.4126
arene_6535,-1322.3694
arene_6536,
arene_6537,-615.7466
arene_6538,
arene_6538,
arene_6539,-814.9589
arene_6540,-1364.2916
arene_6541,-1021.4823
arene_6542,-1021.5522
arene_6543,-1185.376
arene_6544,-851.4027
arene_6544,-851.4027
arene_6545,-471.6567
arene_6545,-471.6567
arene_6546,-999.3843
arene_6547,
arene_6548,-829.335
arene_6549,-928.1504
arene_6550,
arene_6551,-603.6212
arene_6552,-491.5071
arene_6552,-491.5071
arene_6553,-958.534
arene_6554,-474.4154
arene_6554,-474.4154
arene_6555,-339.1578
arene_6556,-470.5987
arene_6557,-698.5699
arene_6558,
arene_6559,-813.3407
arene_6560,-634.4053
arene_6561,-577.6591
arene_6562,-888.518
arene_6563,-508.6211
arene_6563,-508.6211
arene_6563,-508.6211
arene_6564,-905.5067
arene_6564,-905.5067
arene_6565,-583.8603
arene_6566,-813.3278
arene_6567,
arene_6568,-962.3554
arene_6569,-561.6564
arene_6570,-377.1549
arene_6571,-866.4194
arene_6572,-623.3974
arene_6573,-512.4429
arene_6574,-470.5835
arene_6575,-942.5571
arene_6576,-470.6117
arene_6577,-1017.6079
arene_6578,
arene_6579,-999.4767
arene_6580,-492.6312
arene_6580,-492.6312
arene_6581,-942.6028
arene_6582,-1253.2446
arene_6583,-377.1773
arene_6584,-946.3212
arene_6585,-674.8908
arene_6586,-522.4096
arene_6587,-545.6168
arene_6587,-545.6168
arene_6588,-523.5046
arene_6589,-524.6001
arene_6589,-524.6001
arene_6590,-772.4914
arene_6590,-772.4914
arene_6591,-1285.2547
arene_6592,-946.3297
arene_6593,-901.7633
arene_6594,-399.2538
arene_6594,-399.2538
arene_6595,-506.3864
arene_6596,-797.2821
arene_6596,-797.2821
arene_6597,-583.8376
arene_6598,
arene_6599,-565.5505
arene_6600,-1264.3137
arene_6601,-603.5634
arene_6602,-942.53
arene_6603,-507.4855
arene_6604,-583.7558
arene_6605,-942.4893
arene_6606,-694.6958
arene_6607,-583.724
arene_6607,-583.724
arene_6608,
arene_6609,
arene_6610,-636.7963
arene_6611,
arene_6612,-1512.1362
arene_6613,-829.3446
arene_6614,-1435.4955
arene_6615,-587.6397
arene_6615,-587.6397
arene_6616,-942.4766
arene_6617,-813.3201
arene_6618,-1041.4025
arene_6619,-920.3934
arene_6620,-508.6116
arene_6620,-508.6116
arene_6621,-888.5375
arene_6622,-567.7051
arene_6622,-567.7051
arene_6623,-942.5745
arene_6624,-524.6359
arene_6625,-603.527
arene_6626,-393.1705
arene_6627,-623.4311
arene_6628,-813.3547
arene_6629,-1033.6197
arene_6630,-714.6095
arene_6631,-769.8701
arene_6632,-885.7658
arene_6632,-885.7658
arene_6633,-1364.3075
arene_6634,-544.4776
arene_6635,-684.0936
arene_6636,-677.532
arene_6637,-926.548
arene_6638,-583.6957
arene_6638,-583.6957
arene_6639,-1169.4067
arene_6640,-833.1287
arene_6641,
arene_6642,
arene_6643,-845.2836
arene_6644,-926.5168
arene_6645,-1244.5022
arene_6646,-1156.0909
arene_6647,
arene_6648,-1264.2928
arene_6649,
arene_6650,
arene_6651,-583.7339
arene_6652,-910.545
arene_6652,-910.545
arene_6653,-491.5412
arene_6654,-661.5253
arene_6655,
arene_6656,
arene_6657,-849.1464
arene_6658,-833.2095
arene_6659,
arene_6660,-598.5894
arene_6661,-508.6544
arene_6661,-508.6544
arene_6662,-1285.3241
arene_6663,-1364.2692
arene_6664,-598.604
arene_6665,
arene_6666,-714.5338
arene_6667,
arene_6668,-599.715
arene_6669,-389.3548
arene_6670,-1017.6434
arene_6671,-1004.2637
arene_6672,-810.5992
arene_6673,-946.3688
arene_6674,-636.7985
arene_6675,-1017.7001
arene_6676,-979.666
arene_6677,-599.7661
arene_6678,-522.3901
arene_6679,-694.7174
arene_6680,-565.6167
arene_6681,-904.4268
arene_6682,-1001.7253
arene_6683,-888.4864
arene_6684,-512.4768
arene_6684,-512.4768
arene_6685,-486.609
arene_6686,-1041.3986
arene_6687,-1344.46
arene_6688,
arene_6689,-486.5572
arene_6690,-930.3501
arene_6690,-930.3501
arene_6691,-1231.231
arene_6692,
arene_6693,-603.6437
arene_6693,-603.6437
arene_6694,-813.3491
arene_6695,-1156.028
arene_6696,-635.5644
arene_6697,-619.5014
arene_6698,-962.3895
arene_6699,-583.7272
arene_6699,-583.7272
arene_6700,-583.8341
arene_6701,-829.3132
arene_6702,-1004.2516
arene_6703,-449.521
arene_6704,-341.3261
arene_6704,-341.3261
arene_6705,
arene_6706,-1264.3375
arene_6707,-1264.3045
arene_6708,-486.5906
arene_6709,-603.6019
arene_6710,-583.6827
arene_6710,-583.6827
arene_6711,
arene_6712,
arene_6713,-700.1055
arene_6714,-1205.1732
arene_6715,-544.4836
arene_6716,-1153.3296
arene_6716,-1153.3296
arene_6717,-910.5296
arene_6718,-774.7098
arene_6719,-570.9558
arene_6719,-570.9558
arene_6719,-570.9558
arene_6720,-565.5283
arene_6721,-924.3555
arene_6722,-738.1818
arene_6723,-849.178
arene_6724,-507.5265
arene_6725,-937.5194
arene_6726,-490.3764
arene_6727,-485.3427
arene_6728,-942.5242
arene_6729,-524.5849
arene_6730,-962.3495
arene_6731,-835.3794
arene_6731,-835.3794
arene_6732,
arene_6733,-448.4258
arene_6734,-888.5006
arene_6735,-942.5672
arene_6736,-813.2839
arene_6737,-1037.5668
arene_6738,-603.6209
arene_6739,-1041.3703
arene_6740,-908.3533
arene_6741,
arene_6742,
arene_6743,-605.1955
arene_6744,-851.4037
arene_6745,-567.7316
arene_6746,-487.6742
arene_6747,-678.6599
arene_6747,-678.6599
arene_6748,-926.5123
arene_6749,-829.3118
arene_6750,-1253.2315
arene_6750,-1253.2315
arene_6751,-1173.1961
arene_6751,-1173.1961
arene_6752,-946.3786
arene_6753,-544.441
arene_6753,-544.441
arene_6754,-674.8496
arene_6755,-678.7452
arene_6756,-926.5301
arene_6757,
arene_6758,-486.5982
arene_6759,-1001.6708
arene_6760,-888.5096
arene_6761,-813.351
arene_6762,-508.5668
arene_6762,-508.5668
arene_6763,
arene_6764,-415.2172
arene_6765,-904.4253
arene_6766,-1037.4878
arene_6767,-1169.3888
arene_6768,-908.2605
arene_6769,-603.6487
arene_6770,-946.407
arene_6771,-1137.3961
arene_6772,-921.524
arene_6773,-735.9256
arene_6774,-639.4479
arene_6775,-619.6521
arene_6776,-490.2994
arene_6777,-603.5972
arene_6778,-603.5994
arene_6779,-926.5474
arene_6780,
arene_6781,-882.2008
arene_6782,-791.2346
arene_6783,-508.6458
arene_6784,
arene_6785,-1185.3758
arene_6786,-835.3567
arene_6787,
arene_6788,-603.6605
arene_6789,-415.2388
arene_6790,-851.3871
arene_6790,-851.3871
arene_6791,
arene_6792,-411.4329
arene_6793,-530.0566
arene_6794,-1189.1827
arene_6795,-904.4233
arene_6796,-506.378
arene_6797,-1569.018
arene_6798,-867.3794
arene_6799,-946.3644
arene_6800,-508.6739
arene_6800,-508.6739
arene_6801,-1662.4933
arene_6802,-813.3326
arene_6803,
arene_6804,-735.9233
arene_6805,
arene_6806,-817.153
arene_6806,-817.153
arene_6807,-694.7829
arene_6808,-795.1262
arene_6809,-1092.8124
arene_6810,-597.4351
arene_6811,-813.3238
arene_6812,-928.1331
arene_6813,-926.5326
arene_6814,-490.4216
arene_6815,-867.3947
arene_6816,-1339.544
arene_6817,
arene_6818,-1185.3229
arene_6819,
arene_6820,-849.1337
arene_6821,-540.6268
arene_6822,-467.8491
arene_6822,-467.8491
arene_6823,-1587.3039
arene_6824,-567.8059
arene_6825,-774.7038
arene_6826,-1021.48
arene_6827,-698.6135
arene_6828,-415.2365
arene_6829,-1092.8364
arene_6830,-603.5643
arene_6831,-492.6314
arene_6831,-492.6314
arene_6832,
arene_6832,
arene_6833,
arene_6834,-599.7914
arene_6835,-492.628
arene_6835,-492.628
arene_6835,-492.628
arene_6836,-470.5389
arene_6836,-470.5389
arene_6837,-544.4351
arene_6838,-1004.2384
arene_6839,-656.6569
arene_6840,-999.4231
arene_6841,-506.4254
arene_6842,-635.6024
arene_6843,-581.6499
arene_6844,-389.3289
arene_6845,-490.3975
arene_6846,
arene_6847,-524.6143
arene_6848,-888.506
arene_6849,-524.5986
arene_6849,-524.5986
arene_6850,
arene_6851,-636.8699
arene_6852,-503.696
arene_6853,
arene_6854,
arene_6855,-583.8213
arene_6856,-942.5343
arene_6857,-1285.2881
arene_6858,-658.9496
arene_6859,-769.9038
arene_6860,-454.535
arene_6860,-454.535
arene_6861,-658.9791
arene_6862,-830.4127
arene_6862,-830.4127
arene_6863,-395.4287
arene_6864,-508.6741
arene_6864,-508.6741
arene_6865,-829.3606
arene_6866,-719.9495
arene_6867,-710.6674
arene_6868,-567.774
arene_6868,-567.774
arene_6869,-417.4471
arene_6869,-417.4471
arene_6870,
arene_6871,-845.323
arene_6872,
arene_6873,-506.3531
arene_6874,-866.3625
arene_6875,
arene_6876,-603.632
arene_6877,-908.3724
arene_6878,-524.6572
arene_6879,-619.6046
arene_6880,-1269.2996
arene_6881,-470.554
arene_6882,-528.4887
arene_6882,-528.4887
arene_6883,-599.7933
arene_6884,-431.1952
arene_6885,-826.6308
arene_6886,-411.3948
arene_6887,-506.3207
arene_6888,-565.565
arene_6889,-528.442
arene_6890,-527.3619
arene_6891,-508.5934
arene_6892,
arene_6893,-602.32
arene_6894,-1285.2539
arene_6895,-503.6926
arene_6896,
arene_6897,-926.548
arene_6898,-597.5377
arene_6899,-910.5223
arene_6900,-544.4097
arene_6901,-506.399
arene_6902,-674.8475
arene_6903,-603.662
arene_6904,-710.6233
arene_6905,-1021.5746
arene_6906,
arene_6907,-619.6152
arene_6908,-389.356
arene_6909,-719.9643
arene_6910,-1280.372
arene_6911,-523.4511
arene_6912,
arene_6912,
arene_6913,-1156.0916
arene_6914,
arene_6915,-490.4213
arene_6916,-683.5214
arene_6916,-683.5214
arene_6917,
arene_6918,-813.326
arene_6919,-581.5877
arene_6920,
arene_6921,-587.6145
arene_6921,-587.6145
arene_6922,-1021.5234
arene_6923,-1117.4372
arene_6924,-474.3847
arene_6925,-1344.4763
arene_6926,-415.2193
arene_6927,
arene_6928,-623.4409
arene_6929,-1364.3011
arene_6930,
arene_6930,
arene_6931,-690.8073
arene_6932,-1156.0741
arene_6933,-619.5893
arene_6934,
arene_6935,-619.5811
arene_6936,-1603.2538
arene_6937,-1092.8249
arene_6938,-506.359
arene_6939,-490.4377
arene_6940,-415.2202
arene_6941,
arene_6942,-486.5942
arene_6943,-578.7682
arene_6944,-639.4358
arene_6945,-619.6331
arene_6946,
arene_6947,-908.3359
arene_6948,-619.5418
arene_6949,-602.3611
arene_6950,-1021.5807
arene_6951,-431.2198
arene_6952,-1344.4611
arene_6953,-1092.8438
arene_6954,
arene_6955,-878.327
arene_6956,-658.9695
arene_6957,-1140.0808
arene_6957,-1140.0808
arene_6958,-506.3351
arene_6959,
arene_6959,
arene_6960,-470.5885
arene_6961,-522.3737
arene_6962,-1253.2634
arene_6963,
arene_6964,
arene_6965,-411.4565
arene_6966,-1253.2629
arene_6967,-926.5149
arene_6968,
arene_6968,
arene_6969,-528.4957
arene_6970,-1118.0463
arene_6971,-1137.3748
arene_6971,-1137.3748
arene_6972,-603.6604
arene_6973,-1001.6653
arene_6974,-1253.2214
arene_6975,-833.1422
arene_6976,-506.3964
arene_6977,-1037.4997
arene_6978,-1285.2579
arene_6979,-946.3827
arene_6980,
arene_6981,-1359.3143
arene_6982,
arene_6983,-678.8481
arene_6984,-512.3965
arene_6984,-512.3965
arene_6985,-851.39
arene_6986,-506.4031
arene_6987,-380.9897
arene_6988,-1156.0915
arene_6989,-849.141
arene_6990,-561.6728
arene_6991,-581.5353
arene_6992,-619.5578
arene_6993,
arene_6994,-470.5764
arene_6995,
arene_6995,
arene_6996,
arene_6997,-411.4162
arene_6998,-813.327
arene_6999,-905.5257
arene_6999,-905.5257
arene_7000,-917.7188
arene_7001,-542.981
arene_7001,-542.981
arene_7002,-586.372
arene_7003,-485.4091
arene_7004,-545.7167
arene_7005,-518.4855
arene_7006,-470.6167
arene_7007,-585.4494
arene_7008,-578.7606
arene_7009,
arene_7010,-678.8207
arene_7011,-1251.0926
arene_7012,-1021.5367
arene_7013,-926.5246
arene_7014,-1001.5917
arene_7014,-1001.5917
arene_7015,-813.3481
arene_7015,-813.3481
arene_7016,-443.396
arene_7017,-540.6047
arene_7018,
arene_7019,
arene_7020,-1169.3928
arene_7021,-946.3772
arene_7022,-639.4273
arene_7023,-603.6432
arene_7024,-1041.3623
arene_7025,-996.787
arene_7026,
arene_7027,-674.8787
arene_7028,-615.68
arene_7029,-694.7115
arene_7030,
arene_7031,-523.498
arene_7032,-1185.3474
arene_7033,
arene_7034,-908.2903
arene_7035,-411.3632
arene_7036,-710.6749
arene_7037,-562.7794
arene_7037,-562.7794
arene_7038,-1117.4502
arene_7039,-942.554
arene_7040,-698.5581
arene_7041,-813.3069
arene_7041,-813.3069
arene_7042,-910.47
arene_7042,-910.47
arene_7043,
arene_7044,-399.2522
arene_7044,-399.2522
arene_7045,-597.4006
arene_7046,
arene_7047,
arene_7048,-1092.7487
arene_7049,-851.4035
arene_7050,-603.65
arene_7051,-603.6642
arene_7052,-380.9953
arene_7053,-1339.5608
arene_7054,-888.4985
arene_7055,-1041.3447
arene_7056,-942.5394
arene_7057,-503.6544
arene_7058,-490.4462
arene_7059,-813.3485
arene_7060,-698.5854
arene_7061,-833.1298
arene_7062,
arene_7063,-813.2958
arene_7064,
arene_7065,-524.5954
arene_7066,-835.3762
arene_7066,-835.3762
arene_7067,-1041.3791
arene_7068,-714.5786
arene_7069,-942.569
arene_7070,
arene_7070,
arene_7071,-851.4002
arene_7072,-942.4635
arene_7073,
arene_7074,-561.6921
arene_7075,-942.5583
arene_7076,-470.5928
arene_7077,
arene_7078,
arene_7079,-1269.2676
arene_7080,-1285.3126
arene_7081,-1041.3651
arene_7082,
arene_7083,-846.4727
arene_7084,-486.5451
arene_7085,-926.5439
arene_7086,-830.4195
arene_7087,-515.7557
arene_7088,-903.307
arene_7089,-486.4991
arene_7090,
arene_7091,-888.4542
arene_7092,-431.2049
arene_7093,-715.5135
arene_7094,-393.1693
arene_7095,-583.8184
arene_7096,-565.536
arene_7097,-583.8084
arene_7097,-583.8084
arene_7098,-490.4014
arene_7099,-867.3802
arene_7100,
arene_7100,
arene_7101,-506.3613
arene_7102,-769.8178
arene_7103,-1251.0817
arene_7104,-830.4921
arene_7105,-1112.6082
arene_7106,-1247.2777
arene_7107,-1244.5239
arene_7108,-585.4415
arene_7109,-693.6248
arene_7110,-1231.2735
arene_7111,-775.2725
arene_7112,-962.3508
arene_7113,-867.3756
arene_7114,
arene_7115,-615.7643
arene_7116,
arene_7116,
arene_7117,-454.5874
arene_7117,-454.5874
arene_7118,-904.5093
arene_7119,-833.1652
arene_7120,-583.7808
arene_7121,-431.2562
arene_7122,-835.3456
arene_7122,-835.3456
arene_7123,-924.3721
arene_7124,-431.308
arene_7125,-833.1826
arene_7126,
arene_7127,-454.5621
arene_7128,-603.607
arene_7129,-1269.2824
arene_7130,-1344.477
arene_7131,-1285.2911
arene_7132,
arene_7133,-486.5669
arene_7134,
arene_7135,
arene_7136,-486.5529
arene_7137,-570.3156
arene_7137,-570.3156
arene_7138,-962.3415
arene_7139,-587.6294
arene_7140,-524.6377
arene_7141,
arene_7142,-1269.3075
arene_7142,-1269.3075
arene_7143,-524.6054
arene_7144,
arene_7145,-486.5583
arene_7146,-1042.8941
arene_7147,-1092.7968
arene_7148,-619.6165
arene_7149,
arene_7150,-1041.4007
arene_7151,-474.3497
arene_7152,-830.4504
arene_7153,-598.5667
arene_7154,
arene_7155,-867.3669
arene_7156,-598.6549
arene_7157,
arene_7158,-468.3467
arene_7159,-891.0595
arene_7160,
arene_7161,
arene_7162,-636.8754
arene_7163,-849.1556
arene_7164,-540.5921
arene_7165,-524.6268
arene_7166,-544.4489
arene_7167,
arene_7168,-851.3667
arene_7168,-851.3667
arene_7169,
arene_7170,-470.5928
arene_7171,-599.8467
arene_7172,-830.4508
arene_7173,-958.5483
arene_7174,
arene_7175,-1687.162
arene_7176,-891.0509
arene_7177,-528.4513
arene_7177,-528.4513
arene_7177,-528.4513
arene_7178,-486.6051
arene_7179,-1285.2489
arene_7180,-1021.5632
arene_7181,-833.1412
arene_7182,-614.5236
arene_7183,-962.334
arene_7184,
arene_7185,-888.4835
arene_7186,-937.5333
arene_7187,-1156.0956
arene_7188,-674.9556
arene_7189,-683.5204
arene_7190,-524.6347
arene_7191,-788.5226
arene_7192,
arene_7193,-427.4086
arene_7194,-558.9856
arene_7195,-1339.4359
arene_7196,-490.3431
arene_7196,-490.3431
arene_7197,
arene_7198,-867.3714
arene_7198,-867.3714
arene_7199,-587.6249
arene_7199,-587.6249
arene_7200,-1587.306
arene_7201,-1344.3838
arene_7202,-490.4207
arene_7203,-1041.2881
arene_7204,-926.5409
arene_7205,-599.8141
arene_7206,-1244.5139
arene_7207,-1167.0483
arene_7208,-659.0099
arene_7209,-813.3383
arene_7210,-1264.3798
arene_7211,-486.5889
arene_7212,-1260.5431
arene_7213,
arene_7214,-492.5854
arene_7214,-492.5854
arene_7215,-926.5175
arene_7216,-1360.468
arene_7217,-813.3576
arene_7218,-524.6552
arene_7219,
arene_7220,-813.3255
arene_7221,-829.3622
arene_7222,-1280.2637
arene_7223,-656.6103
arene_7224,-926.5633
arene_7225,-829.3717
arene_7226,-470.594
arene_7227,-946.3325
arene_7228,-583.7215
arene_7229,-1017.6494
arene_7230,-510.1886
arene_7231,-449.4523
arene_7232,-578.8034
arene_7233,-581.4626
arene_7234,-942.4951
arene_7235,-826.6558
arene_7236,-618.439
arene_7237,-917.758
arene_7238,-544.4772
arene_7239,-583.7239
arene_7240,-710.6434
arene_7241,-587.6146
arene_7242,-979.6046
arene_7243,
arene_7244,-946.3746
arene_7245,-750.072
arene_7246,-1285.2673
arene_7247,-492.6157
arene_7247,-492.6157
arene_7248,-1157.2288
arene_7248,-1157.2288
arene_7249,-1115.2669
arene_7249,-1115.2669
arene_7250,-979.5923
arene_7251,-829.334
arene_7252,-958.5206
arene_7253,-565.6167
arene_7254,-883.4811
arene_7255,-599.8024
arene_7256,-1260.4958
arene_7257,-921.5624
arene_7258,-1017.635
arene_7259,-1247.2745
arene_7260,-769.9379
arene_7261,-946.2801
arene_7262,-926.5371
arene_7263,-581.4611
arene_7264,-883.3595
arene_7265,-603.6532
arene_7265,-603.6532
arene_7266,-792.2965
arene_7266,-792.2965
arene_7267,-1021.5744
arene_7268,-754.1891
arene_7269,-490.3717
arene_7269,-490.3717
arene_7270,-452.3648
arene_7271,-813.3722
arene_7272,-835.369
arene_7272,-835.369
arene_7272,-835.369
arene_7273,-623.464
arene_7274,-474.3881
arene_7275,
arene_7276,-830.4784
arene_7277,
arene_7278,-888.5235
arene_7279,-619.5633
arene_7280,-1001.6522
arene_7281,-710.7186
arene_7282,-486.5892
arene_7283,-813.2811
arene_7284,
arene_7285,-603.5468
arene_7286,-512.4793
arene_7286,-512.4793
arene_7286,-512.4793
arene_7287,-904.4139
arene_7288,-379.4225
arene_7288,-379.4225
arene_7289,-904.4758
arene_7290,-1017.6846
arene_7291,-486.5342
arene_7292,-910.5018
arene_7292,-910.5018
arene_7293,-1156.0896
arene_7294,-888.4377
arene_7295,-957.383
arene_7296,-503.6024
arene_7297,-1344.4673
arene_7298,-1037.5366
arene_7299,-1037.4225
arene_7300,-1001.7542
arene_7301,-486.543
arene_7302,-561.7312
arene_7303,-678.7993
arene_7304,
arene_7305,-910.5354
arene_7305,-910.5354
arene_7306,-925.3516
arene_7306,-925.3516
arene_7307,
arene_7308,
arene_7309,-508.6802
arene_7309,-508.6802
arene_7310,-486.5823
arene_7311,-678.765
arene_7312,-492.5794
arene_7312,-492.5794
arene_7313,-603.5555
arene_7314,
arene_7315,-833.1834
arene_7316,-615.7267
arene_7317,-1253.2696
arene_7318,
arene_7319,-619.5887
arene_7320,
arene_7321,-599.8063
arene_7322,-1189.1842
arene_7323,
arene_7324,-867.3842
arene_7325,-791.2241
arene_7326,-917.7009
arene_7327,-1172.0967
arene_7328,-813.321
arene_7329,
arene_7330,-568.1532
arene_7331,
arene_7332,
arene_7333,-528.4728
arene_7334,-411.41
arene_7335,-1001.7467
arene_7336,-926.5331
arene_7337,
arene_7338,-490.4308
arene_7339,-830.4472
arene_7340,-373.3113
arene_7341,-618.4268
arene_7342,-603.5533
arene_7343,-1156.0424
arene_7344,-623.3938
arene_7345,-1253.255
arene_7346,-904.448
arene_7347,-678.6682
arene_7348,-1117.4553
arene_7349,-1033.6113
arene_7350,-528.4901
arene_7351,
arene_7352,-926.5439
arene_7353,-862.3526
arene_7354,-1001.7138
arene_7355,-910.4699
arene_7355,-910.4699
arene_7356,-490.3858
arene_7357,-623.4165
arene_7358,-1251.0765
arene_7359,-619.7037
arene_7360,-1017.6624
arene_7361,-427.347
arene_7362,-1251.1035
arene_7363,-524.5931
arene_7364,
arene_7365,-1244.5291
arene_7366,-674.8288
arene_7367,-904.4887
arene_7368,
arene_7369,-795.1127
arene_7370,-1172.0955
arene_7371,-942.4714
arene_7372,-1021.5167
arene_7373,-813.3191
arene_7374,-653.9731
arene_7375,-524.6603
arene_7376,-833.1259
arene_7377,-813.3668
arene_7378,-619.6728
arene_7379,-523.4912
arene_7380,-661.5061
arene_7381,-486.6266
arene_7382,-813.3497
arene_7383,-563.192
arene_7384,-926.5588
arene_7385,-819.3623
arene_7385,-819.3623
arene_7385,-819.3623
arene_7385,-819.3623
arene_7386,-910.4982
arene_7386,-910.4982
arene_7387,-1285.2587
arene_7388,-544.471
arene_7389,-910.5095
arene_7390,-379.4212
arene_7390,-379.4212
arene_7391,-1001.7516
arene_7392,-561.6477
arene_7393,
arene_7394,-619.6034
arene_7395,
arene_7396,-581.5822
arene_7397,-851.3666
arene_7397,-851.3666
arene_7398,-699.5648
arene_7399,-506.4716
arene_7400,-486.4967
